iter	Passed	Remaining
409	9354	36277
410	9377	36256
411	9407	36258
412	9435	36257
413	9448	36194
414	9476	36192
415	9496	36158
416	9523	36154
417	9545	36124
418	9561	36078
419	9590	36079
420	9621	36085
421	9640	36050
422	9658	36008
423	9675	35962
424	9700	35948
425	9729	35948
426	9755	35937
427	9785	35942
428	9804	35905
429	9824	35871
430	9842	35831
431	9865	35808
432	9891	35795
433	9913	35769
434	9944	35775
435	9963	35739
436	9981	35699
437	10012	35707
438	10037	35690
439	10060	35670
440	10080	35635
441	10103	35613
442	10125	35588
443	10145	35554
444	10161	35508
445	10189	35502
446	10202	35447
447	10231	35443
448	10253	35419
449	10274	35389
450	10288	35336
451	10310	35311
452	10334	35293
453	10358	35272
454	10387	35270
455	10406	35236
456	10431	35221
457	10457	35207
458	10476	35171
459	10492	35125
460	10509	35083
461	10541	35092
462	10557	35046
463	10570	34993
464	10597	34983
465	10620	34962
466	10653	34972
467	10686	34981
468	10706	34950
469	10727	34920
470	10746	34886
471	10774	34880
472	10807	34889
473	10824	34848
474	10853	34845
475	10878	34830
476	10895	34787
477	10923	34780
478	10950	34771
479	10969	34736
480	10993	34718
481	11012	34683
482	11045	34692
483	11062	34651
484	11087	34633
485	11103	34590
486	11124	34560
487	11147	34540
488	11171	34520
489	11203	34523
490	11235	34530
491	11252	34490
492	11282	34486
493	11316	34498
494	11343	34487
495	11372	34485
496	11397	34468
497	11420	34444
498	11445	34427
499	11468	34404
500	11493	34389
501	11521	34381
502	11542	34351
503	11566	34332
504	11587	34302
505	11608	34275
506	11633	34258
507	11656	34235
508	11694	34257
509	11717	34234
510	11742	34215
511	11773	34217
512	11801	34208
513	11826	34191
514	11855	34185
515	11889	34194
516	11929	34219
517	11958	34214
518	11983	34196
519	12014	34194
520	12038	34175
521	12064	34160
522	12083	34126
523	12118	34134
524	12149	34134
525	12179	34131
526	12203	34109
527	12231	34100
528	12261	34095
529	12301	34119
530	12328	34106
531	12362	34112
532	12407	34150
533	12451	34182
534	12477	34166
535	12507	34163
536	12538	34160
537	12569	34157
538	12596	34143
539	12629	34146
540	12657	34136
541	12687	34131
542	12712	34110
543	12734	34082
544	12779	34116
545	12798	34081
546	12822	34061
547	12845	34035
548	12876	34032
549	12898	34005
550	12932	34009
551	12961	34000
552	12993	33998
553	13022	33989
554	13059	34001
555	13080	33970
556	13115	33977
557	13147	33975
558	13179	33974
559	13207	33961
560	13230	33935
561	13263	33938
562	13288	33917
563	13311	33893
564	13339	33879
565	13372	33881
566	13401	33870
567	13434	33870
568	13467	33870
569	13492	33848
570	13516	33826
571	13551	33832
572	13593	33853
573	13620	33837
574	13651	33831
575	13678	33815
576	13712	33818
577	13738	33799
578	13761	33773
579	13790	33763
580	13845	33815
581	13879	33815
582	13909	33808
583	13930	33776
584	13968	33787
585	13993	33765
586	14015	33737
587	14055	33751
588	14098	33773
589	14140	33792
590	14169	33782
591	14211	33799
592	14262	33839
593	14296	33840
594	14335	33851
595	14373	33860
596	14401	33845
597	14430	33831
598	14470	33845
599	14500	33834
600	14531	33826
601	14560	33813
602	14595	33815
603	14627	33808
604	14656	33794
605	14692	33797
606	14724	33790
607	14767	33810
608	14802	33810
609	14838	33811
610	14873	33812
611	14905	33804
612	14938	33799
613	14979	33813
614	15015	33816
615	15042	33797
616	15070	33779
617	15101	33771
618	15154	33809
619	15183	33795
620	15217	33793
621	15254	33795
622	15278	33770
623	15306	33752
624	15339	33746
625	15370	33736
626	15406	33738
627	15457	33769
628	15511	33809
629	15544	33802
630	15581	33805
631	15606	33781
632	15639	33773
633	15672	33768
634	15700	33749
635	15753	33785
636	15799	33806
637	15828	33791
638	15868	33797
639	15908	33805
640	15949	33815
641	15993	33830
642	16029	33829
643	16072	33841
644	16100	33823
645	16131	33812
646	16186	33848
647	16223	33850
648	16254	33836
649	16285	33824
650	16320	33818
651	16351	33805
652	16374	33777
653	16406	33767
654	16449	33778
655	16480	33764
656	16531	33793
657	16576	33807
658	16611	33802
659	16643	33791
660	16672	33773
661	16702	33758
662	16725	33728
663	16768	33738
664	16798	33723
665	16842	33734
666	16864	33704
667	16910	33719
668	16937	33698
669	16964	33674
670	17010	33690
671	17063	33721
672	17101	33719
673	17141	33723
674	17177	33718
675	17205	33698
676	17240	33690
677	17300	33733
678	17330	33717
679	17392	33762
680	17426	33753
681	17473	33769
682	17522	33787
683	17576	33816
684	17612	33810
685	17663	33833
686	17694	33818
687	17728	33808
688	17789	33849
689	17829	33850
690	17869	33852
691	17915	33863
692	17959	33871
693	17990	33856
694	18021	33839
695	18051	33820
696	18106	33849
697	18143	33843
698	18182	33841
699	18224	33844
700	18267	33850
701	18329	33890
702	18377	33905
703	18427	33922
704	18459	33907
705	18496	33901
706	18537	33902
707	18578	33903
708	18614	33894
709	18645	33877
710	18683	33871
711	18736	33893
712	18778	33896
713	18829	33914
714	18861	33897
715	18899	33893
716	18936	33884
717	18977	33884
718	19010	33869
719	19055	33877
720	19112	33903
721	19166	33925
722	19208	33927
723	19251	33929
724	19294	33931
725	19330	33921
726	19362	33904
727	19399	33896
728	19441	33895
729	19473	33879
730	19507	33865
731	19547	33860
732	19574	33835
733	19607	33819
734	19656	33831
735	19689	33814
736	19731	33814
737	19780	33825
738	19838	33852
739	19877	33845
740	19919	33843
741	19952	33828
742	19990	33820
743	20025	33806
744	20078	33824
745	20135	33846
746	20168	33830
747	20208	33825
748	20259	33838
749	20302	33837
750	20338	33825
751	20368	33802
752	20407	33795
753	20442	33781
754	20495	33796
755	20529	33781
756	20574	33783
757	20629	33802
758	20683	33818
759	20711	33791
760	20756	33793
761	20784	33768
762	20820	33755
763	20849	33730
764	20879	33707
765	20913	33690
766	20940	33663
767	20984	33662
768	21032	33669
769	21072	33661
770	21113	33656
771	21163	33664
772	21202	33654
773	21264	33683
774	21307	33679
775	21366	33701
776	21404	33690
777	21450	33692
778	21490	33683
779	21526	33670
780	21578	33679
781	21615	33667
782	21660	33665
783	21701	33660
784	21759	33678
785	21803	33675
786	21848	33675
787	21893	33674
788	21932	33662
789	21963	33640
790	22005	33634
791	22050	33632
792	22079	33606
793	22122	33601
794	22165	33596
795	22195	33571
796	22231	33556
797	22258	33527
798	22287	33501
799	22313	33470
800	22343	33444
801	22384	33436
802	22422	33424
803	22476	33435
804	22522	33434
805	22556	33414
806	22598	33408
807	22639	33398
808	22681	33391
809	22733	33397
810	22779	33397
811	22837	33412
812	22881	33406
813	22919	33393
814	22969	33397
815	23016	33397
816	23049	33375
817	23082	33354
818	23141	33369
819	23189	33370
820	23227	33355
821	23264	33339
822	23304	33328
823	23352	33328
824	23410	33342
825	23449	33328
826	23488	33314
827	23541	33321
828	23577	33304
829	23613	33286
830	23675	33304
831	23718	33297
832	23748	33271
833	23801	33277
834	23841	33264
835	23878	33246
836	23938	33261
837	23991	33268
838	24037	33263
839	24088	33265
840	24122	33243
841	24180	33256
842	24237	33265
843	24268	33239
844	24308	33226
845	24353	33220
846	24395	33209
847	24431	33190
848	24483	33192
849	24540	33201
850	24582	33190
851	24626	33182
852	24662	33162
853	24698	33142
854	24738	33129
855	24778	33114
856	24810	33090
857	24855	33083
858	24893	33065
859	24938	33058
860	24993	33063
861	25037	33054
862	25093	33060
863	25147	33064
864	25188	33050
865	25249	33063
866	25294	33054
867	25352	33063
868	25398	33056
869	25445	33050
870	25491	33041
871	25520	33013
872	25574	33015
873	25628	33017
874	25663	32996
875	25699	32975
876	25741	32962
877	25776	32939
878	25821	32930
879	25862	32916
880	25900	32897
881	25948	32892
882	25983	32868
883	26020	32849
884	26068	32843
885	26120	32842
886	26152	32815
887	26192	32799
888	26244	32798
889	26295	32796
890	26337	32781
891	26380	32768
892	26423	32755
893	26461	32737
894	26511	32732
895	26548	32711
896	26586	32692
897	26626	32675
898	26657	32647
899	26714	32651
900	26748	32626
901	26785	32605
902	26834	32599
903	26872	32579
904	26916	32567
905	26957	32551
906	26986	32520
907	27023	32499
908	27059	32477
909	27109	32471
910	27146	32450
911	27198	32447
912	27230	32419
913	27264	32395
914	27302	32375
915	27347	32363
916	27392	32350
917	27436	32337
918	27490	32336
919	27520	32306
920	27572	32302
921	27627	32302
922	27667	32284
923	27712	32270
924	27759	32260
925	27798	32241
926	27835	32219
927	27865	32189
928	27903	32168
929	27946	32153
930	27993	32142
931	28045	32137
932	28078	32111
933	28112	32086
934	28155	32070
935	28213	32071
936	28264	32064
937	28316	32060
938	28346	32029
939	28398	32023
940	28449	32017
941	28496	32005
942	28527	31975
943	28561	31949
944	28610	31940
945	28642	31912
946	28672	31882
947	28711	31861
948	28765	31857
949	28797	31828
950	28822	31792
951	28859	31769
952	28903	31754
953	28941	31732
954	28969	31700
955	29024	31696
956	29052	31663
957	29114	31667
958	29152	31645
959	29193	31626
960	29224	31596
961	29272	31584
962	29299	31551
963	29339	31531
964	29384	31515
965	29411	31482
966	29456	31466
967	29487	31437
968	29533	31423
969	29582	31412
970	29611	31380
971	29662	31371
972	29706	31354
973	29733	31321
974	29761	31287
975	29812	31278
976	29864	31270
977	29898	31243
978	29933	31217
979	29983	31207
980	30018	31181
981	30047	31149
982	30089	31130
983	30123	31103
984	30156	31074
985	30183	31040
986	30237	31034
987	30272	31007
988	30312	30987
989	30365	30979
990	30422	30975
991	30461	30952
992	30509	30939
993	30546	30914
994	30597	30905
995	30630	30877
996	30669	30854
997	30722	30846
998	30759	30821
999	30815	30815
1000	30860	30799
1001	30912	30789
1002	30967	30781
1003	30994	30747
1004	31047	30738
1005	31090	30720
1006	31128	30695
1007	31169	30674
1008	31205	30649
1009	31249	30630
1010	31295	30614
1011	31329	30586
1012	31380	30575
1013	31435	30567
1014	31476	30545
1015	31524	30531
1016	31568	30513
1017	31606	30488
1018	31655	30474
1019	31682	30440
1020	31716	30411
1021	31760	30393
1022	31811	30380
1023	31841	30348
1024	31880	30325
1025	31922	30304
1026	31976	30295
1027	32023	30278
1028	32064	30256
1029	32109	30239
1030	32159	30225
1031	32214	30216
1032	32251	30191
1033	32295	30171
1034	32349	30161
1035	32405	30153
1036	32434	30120
1037	32482	30104
1038	32536	30093
1039	32580	30074
1040	32624	30054
1041	32670	30036
1042	32710	30013
1043	32749	29989
1044	32797	29973
1045	32840	29952
1046	32885	29932
1047	32920	29905
1048	32972	29892
1049	33019	29874
1050	33060	29851
1051	33095	29823
1052	33127	29792
1053	33157	29760
1054	33204	29742
1055	33246	29720
1056	33290	29700
1057	33336	29681
1058	33381	29662
1059	33417	29633
1060	33450	29603
1061	33491	29580
1062	33537	29562
1063	33577	29538
1064	33630	29525
1065	33672	29502
1066	33721	29486
1067	33777	29475
1068	33828	29461
1069	33877	29444
1070	33914	29418
1071	33960	29398
1072	34027	29397
1073	34086	29389
1074	34138	29375
1075	34185	29356
1076	34253	29355
1077	34316	29350
1078	34350	29320
1079	34393	29298
1080	34441	29280
1081	34483	29257
1082	34530	29237
1083	34571	29213
1084	34621	29196
1085	34670	29179
1086	34716	29159
1087	34768	29143
1088	34807	29117
1089	34848	29093
1090	34878	29059
1091	34920	29036
1092	34963	29013
1093	35011	28995
1094	35057	28974
1095	35097	28949
1096	35137	28923
1097	35174	28895
1098	35213	28869
1099	35251	28841
1100	35299	28823
1101	35347	28804
1102	35401	28790
1103	35431	28755
1104	35501	28754
1105	35545	28732
1106	35586	28707
1107	35617	28674
1108	35661	28651
1109	35701	28625
1110	35764	28618
1111	35807	28594
1112	35840	28563
1113	35887	28542
1114	35937	28524
1115	35989	28507
1116	36026	28479
1117	36091	28472
1118	36128	28444
1119	36167	28417
1120	36225	28404
1121	36260	28375
1122	36321	28364
1123	36364	28340
1124	36423	28329
1125	36470	28308
1126	36506	28278
1127	36546	28252
1128	36595	28232
1129	36638	28208
1130	36682	28184
1131	36726	28161
1132	36769	28136
1133	36812	28112
1134	36864	28095
1135	36922	28081
1136	36979	28067
1137	37023	28043
1138	37074	28025
1139	37112	27997
1140	37159	27975
1141	37193	27944
1142	37235	27918
1143	37272	27888
1144	37303	27855
1145	37359	27840
1146	37395	27810
1147	37437	27784
1148	37488	27765
1149	37545	27750
1150	37600	27734
1151	37658	27720
1152	37711	27703
1153	37740	27667
1154	37776	27637
1155	37829	27619
1156	37881	27600
1157	37917	27570
1158	37953	27540
1159	37992	27512
1160	38033	27484
1161	38071	27455
1162	38117	27432
1163	38142	27394
1164	38193	27374
1165	38225	27341
1166	38266	27314
1167	38311	27290
1168	38345	27258
1169	38401	27242
1170	38437	27211
1171	38486	27189
1172	38526	27162
1173	38568	27135
1174	38620	27116
1175	38664	27091
1176	38701	27061
1177	38756	27043
1178	38791	27012
1179	38833	26985
1180	38879	26961
1181	38928	26940
1182	38974	26916
1183	39014	26888
1184	39040	26850
1185	39080	26822
1186	39132	26802
1187	39178	26778
1188	39224	26754
1189	39252	26718
1190	39288	26687
1191	39331	26660
1192	39373	26633
1193	39408	26602
1194	39439	26568
1195	39474	26536
1196	39531	26519
1197	39569	26489
1198	39609	26461
1199	39659	26439
1200	39705	26414
1201	39753	26392
1202	39791	26362
1203	39840	26339
1204	39890	26317
1205	39939	26295
1206	39994	26276
1207	40038	26250
1208	40082	26224
1209	40122	26195
1210	40167	26170
1211	40201	26137
1212	40257	26119
1213	40296	26089
1214	40340	26063
1215	40398	26046
1216	40437	26017
1217	40498	26001
1218	40536	25971
1219	40591	25951
1220	40625	25919
1221	40668	25891
1222	40719	25869
1223	40752	25836
1224	40787	25804
1225	40813	25766
1226	40860	25741
1227	40891	25707
1228	40926	25674
1229	40985	25657
1230	41022	25626
1231	41081	25609
1232	41138	25590
1233	41183	25564
1234	41235	25542
1235	41272	25511
1236	41316	25484
1237	41356	25455
1238	41413	25436
1239	41449	25404
1240	41474	25365
1241	41506	25331
1242	41553	25306
1243	41605	25284
1244	41646	25255
1245	41670	25216
1246	41714	25189
1247	41746	25155
1248	41785	25124
1249	41818	25091
1250	41864	25065
1251	41886	25025
1252	41931	24998
1253	41967	24966
1254	42016	24941
1255	42079	24926
1256	42121	24897
1257	42169	24872
1258	42227	24853
1259	42280	24831
1260	42320	24801
1261	42351	24766
1262	42393	24737
1263	42434	24708
1264	42464	24672
1265	42506	24644
1266	42541	24611
1267	42577	24579
1268	42624	24553
1269	42660	24521
1270	42695	24488
1271	42729	24455
1272	42768	24424
1273	42828	24406
1274	42873	24378
1275	42916	24350
1276	42948	24316
1277	42988	24286
1278	43022	24252
1279	43074	24229
1280	43110	24196
1281	43153	24168
1282	43188	24135
1283	43241	24113
1284	43272	24077
1285	43315	24049
1286	43354	24018
1287	43409	23996
1288	43453	23968
1289	43497	23940
1290	43550	23917
1291	43585	23884
1292	43647	23865
1293	43674	23828
1294	43710	23796
1295	43750	23765
1296	43786	23733
1297	43822	23700
1298	43856	23667
1299	43885	23630
1300	43924	23599
1301	43957	23565
1302	43997	23535
1303	44036	23504
1304	44074	23472
1305	44115	23442
1306	44158	23413
1307	44207	23387
1308	44236	23351
1309	44283	23324
1310	44315	23290
1311	44365	23264
1312	44418	23241
1313	44467	23214
1314	44500	23180
1315	44533	23146
1316	44585	23121
1317	44609	23082
1318	44643	23049
1319	44683	23018
1320	44730	22991
1321	44774	22962
1322	44809	22929
1323	44872	22910
1324	44915	22881
1325	44949	22847
1326	44979	22811
1327	45017	22780
1328	45049	22745
1329	45089	22714
1330	45131	22684
1331	45170	22653
1332	45203	22618
1333	45245	22588
1334	45280	22555
1335	45317	22523
1336	45340	22483
1337	45378	22452
1338	45417	22420
1339	45457	22389
1340	45505	22362
1341	45540	22329
1342	45578	22297
1343	45609	22261
1344	45650	22231
1345	45678	22194
1346	45709	22159
1347	45765	22135
1348	45805	22105
1349	45841	22071
1350	45872	22036
1351	45918	22008
1352	45967	21981
1353	46022	21957
1354	46048	21919
1355	46084	21886
1356	46120	21853
1357	46158	21821
1358	46207	21794
1359	46250	21765
1360	46282	21730
1361	46335	21704
1362	46365	21668
1363	46397	21633
1364	46436	21602
1365	46468	21567
1366	46504	21534
1367	46535	21498
1368	46569	21465
1369	46607	21432
1370	46642	21399
1371	46685	21369
1372	46739	21344
1373	46782	21314
1374	46825	21284
1375	46874	21256
1376	46920	21228
1377	46947	21191
1378	46980	21156
1379	47016	21123
1380	47052	21089
1381	47098	21061
1382	47141	21031
1383	47171	20995
1384	47205	20961
1385	47246	20930
1386	47282	20897
1387	47327	20867
1388	47368	20836
1389	47396	20800
1390	47426	20764
1391	47449	20725
1392	47497	20697
1393	47536	20665
1394	47577	20633
1395	47615	20601
1396	47662	20573
1397	47691	20536
1398	47735	20506
1399	47781	20477
1400	47824	20447
1401	47846	20408
1402	47884	20375
1403	47917	20341
1404	47957	20309
1405	47995	20276
1406	48041	20247
1407	48064	20209
1408	48094	20173
1409	48142	20144
1410	48184	20113
1411	48213	20077
1412	48239	20040
1413	48277	20007
1414	48310	19972
1415	48360	19945
1416	48389	19908
1417	48419	19873
1418	48462	19842
1419	48484	19803
1420	48512	19766
1421	48545	19732
1422	48578	19697
1423	48619	19666
1424	48664	19636
1425	48699	19602
1426	48726	19565
1427	48769	19535
1428	48788	19495
1429	48828	19463
1430	48883	19437
1431	48933	19409
1432	48967	19375
1433	49004	19342
1434	49045	19310
1435	49075	19274
1436	49116	19243
1437	49140	19205
1438	49175	19171
1439	49213	19138
1440	49258	19108
1441	49296	19076
1442	49345	19047
1443	49388	19016
1444	49430	18985
1445	49473	18954
1446	49504	18918
1447	49533	18883
1448	49572	18850
1449	49609	18817
1450	49653	18786
1451	49692	18754
1452	49737	18724
1453	49770	18689
1454	49796	18652
1455	49825	18615
1456	49861	18582
1457	49911	18554
1458	49951	18522
1459	49975	18484
1460	50026	18456
1461	50063	18422
1462	50113	18394
1463	50137	18356
1464	50181	18325
1465	50206	18288
1466	50245	18255
1467	50293	18226
1468	50329	18192
1469	50365	18158
1470	50391	18121
1471	50432	18089
1472	50470	18057
1473	50524	18029
1474	50578	18002
1475	50612	17967
1476	50663	17939
1477	50690	17902
1478	50734	17871
1479	50773	17839
1480	50795	17800
1481	50820	17763
1482	50857	17729
1483	50890	17695
1484	50922	17659
1485	50951	17623
1486	51009	17597
1487	51055	17567
1488	51092	17534
1489	51129	17500
1490	51170	17468
1491	51204	17434
1492	51238	17399
1493	51285	17369
1494	51333	17340
1495	51379	17309
1496	51416	17276
1497	51453	17242
1498	51486	17207
1499	51515	17171
1500	51577	17146
1501	51626	17117
1502	51657	17081
1503	51705	17051
1504	51747	17020
1505	51786	16986
1506	51824	16953
1507	51861	16920
1508	51907	16889
1509	51950	16858
1510	51995	16827
1511	52049	16798
1512	52099	16769
1513	52129	16733
1514	52156	16696
1515	52189	16662
1516	52242	16633
1517	52281	16600
1518	52320	16567
1519	52379	16540
1520	52418	16507
1521	52468	16478
1522	52530	16452
1523	52588	16425
1524	52629	16392
1525	52682	16364
1526	52721	16330
1527	52759	16297
1528	52805	16266
1529	52843	16233
1530	52876	16198
1531	52919	16166
1532	52959	16133
1533	53010	16103
1534	53044	16068
1535	53104	16041
1536	53137	16006
1537	53185	15976
1538	53222	15942
1539	53273	15912
1540	53301	15876
1541	53336	15841
1542	53374	15808
1543	53409	15773
1544	53450	15740
1545	53485	15706
1546	53525	15673
1547	53553	15637
1548	53612	15609
1549	53646	15574
1550	53683	15540
1551	53732	15510
1552	53763	15474
1553	53798	15440
1554	53838	15407
1555	53868	15371
1556	53899	15335
1557	53946	15304
1558	53972	15267
1559	54003	15231
1560	54024	15193
1561	54049	15155
1562	54096	15125
1563	54120	15087
1564	54157	15053
1565	54193	15019
1566	54218	14981
1567	54242	14944
1568	54279	14910
1569	54304	14873
1570	54322	14834
1571	54347	14796
1572	54400	14767
1573	54437	14733
1574	54477	14700
1575	54525	14669
1576	54576	14639
1577	54611	14604
1578	54633	14566
1579	54659	14529
1580	54686	14493
1581	54725	14459
1582	54765	14426
1583	54804	14393
1584	54832	14356
1585	54867	14322
1586	54906	14288
1587	54931	14251
1588	54956	14214
1589	54977	14176
1590	54992	14136
1591	55044	14106
1592	55085	14073
1593	55106	14035
1594	55161	14006
1595	55203	13973
1596	55231	13937
1597	55277	13905
1598	55312	13871
1599	55339	13834
1600	55373	13800
1601	55405	13764
1602	55452	13733
1603	55497	13701
1604	55539	13668
1605	55574	13634
1606	55608	13599
1607	55637	13563
1608	55679	13530
1609	55710	13495
1610	55739	13459
1611	55776	13425
1612	55814	13391
1613	55846	13356
1614	55888	13323
1615	55913	13286
1616	55947	13251
1617	55992	13219
1618	56041	13188
1619	56070	13152
1620	56105	13117
1621	56151	13085
1622	56186	13051
1623	56220	13016
1624	56253	12981
1625	56287	12946
1626	56305	12908
1627	56343	12874
1628	56376	12839
1629	56428	12808
1630	56456	12772
1631	56498	12739
1632	56523	12703
1633	56551	12666
1634	56597	12634
1635	56621	12597
1636	56646	12561
1637	56669	12524
1638	56704	12489
1639	56732	12453
1640	56758	12417
1641	56781	12379
1642	56818	12345
1643	56850	12310
1644	56878	12274
1645	56908	12239
1646	56954	12207
1647	56983	12171
1648	57005	12134
1649	57052	12102
1650	57084	12066
1651	57105	12029
1652	57136	11994
1653	57178	11961
1654	57199	11923
1655	57226	11887
1656	57264	11853
1657	57296	11818
1658	57316	11781
1659	57346	11745
1660	57366	11708
1661	57384	11670
1662	57413	11634
1663	57445	11599
1664	57469	11562
1665	57488	11525
1666	57513	11488
1667	57553	11455
