iter	RMSE	R2	MAE
660	1.320573601	0.9834676794	0.9437852082
661	1.320440975	0.9834709999	0.9436749906
662	1.320374598	0.9834726616	0.9436035054
663	1.319916842	0.9834841193	0.9433218793
664	1.319802969	0.9834869689	0.9432027512
665	1.3191358	0.9835036596	0.9427528651
666	1.31903929	0.9835060733	0.9426605893
667	1.318578094	0.9835176053	0.9423338859
668	1.318502747	0.9835194889	0.9422517362
669	1.318330004	0.983523807	0.9420952561
670	1.317524931	0.9835439241	0.9416065388
671	1.316722647	0.9835639593	0.9410489217
672	1.316161379	0.9835779684	0.9406888185
673	1.315791248	0.9835872035	0.9404472729
674	1.315555866	0.9835930752	0.9403299436
675	1.315487736	0.9835947745	0.9402624748
676	1.315262757	0.9836003854	0.9400964914
677	1.314445186	0.9836207671	0.9395684881
678	1.314352282	0.9836230824	0.9394793221
679	1.313536227	0.9836434123	0.9388876883
680	1.31345231	0.9836455021	0.9388052717
681	1.312723679	0.9836636423	0.9383094507
682	1.312015452	0.9836812647	0.9378284792
683	1.311012935	0.9837061937	0.9372177489
684	1.31080979	0.9837112428	0.937006966
685	1.310333478	0.9837230784	0.9367013456
686	1.310245207	0.9837252713	0.936600912
687	1.309970597	0.9837320926	0.9364125925
688	1.309231915	0.9837504341	0.9358678972
689	1.3090353	0.9837553143	0.9356621386
690	1.308340728	0.9837725485	0.9352078763
691	1.308138758	0.9837775582	0.9350263279
692	1.307632957	0.9837901009	0.9346842287
693	1.307303762	0.9837982615	0.9344649505
694	1.307189573	0.9838010917	0.9343509684
695	1.30690898	0.9838080452	0.9341204397
696	1.306132587	0.9838272778	0.9335943826
697	1.305929883	0.9838322972	0.9334525055
698	1.305712127	0.9838376885	0.933317049
699	1.30507056	0.9838535674	0.9329135124
700	1.304833451	0.983859434	0.9327886966
701	1.30406623	0.9838784092	0.9322789955
702	1.303443744	0.9838937965	0.9318639793
703	1.303015494	0.9839043783	0.9316061509
704	1.302848585	0.9839085015	0.9314394062
705	1.302714983	0.9839118016	0.9313070861
706	1.302188222	0.9839248097	0.9309730992
707	1.301798802	0.9839344228	0.9307193268
708	1.301592031	0.983939526	0.9305261401
709	1.301484297	0.9839421845	0.9304114049
710	1.301214877	0.9839488321	0.9301488222
711	1.300150016	0.9839750926	0.9294773252
712	1.299690733	0.9839864123	0.9291297012
713	1.298863448	0.9840067919	0.9285860305
714	1.298597394	0.9840133432	0.928392821
715	1.298098818	0.9840256165	0.9280672072
716	1.297920123	0.9840300142	0.927888204
717	1.297545153	0.9840392404	0.9276293159
718	1.297335717	0.9840443924	0.9275039758
719	1.29662314	0.9840619152	0.9269788791
720	1.295787762	0.9840824455	0.926382787
721	1.294939294	0.984103284	0.9257894938
722	1.294457874	0.9841151016	0.9254387617
723	1.294096916	0.9841239594	0.9251809775
724	1.293689831	0.9841339461	0.924914986
725	1.29345689	0.9841396592	0.9247898392
726	1.293137083	0.9841475012	0.9245547897
727	1.293060459	0.9841493798	0.9244743509
728	1.292720232	0.9841577199	0.924285497
729	1.292419487	0.9841650903	0.9241199693
730	1.292228925	0.9841697595	0.9240018757
731	1.291873905	0.9841784565	0.9237570601
732	1.291593358	0.9841853275	0.9235766112
733	1.29136694	0.9841908717	0.9234534275
734	1.290697001	0.9842072704	0.9229896418
735	1.290357646	0.9842155739	0.9227462652
736	1.290044116	0.9842232435	0.922515552
737	1.289436362	0.9842381052	0.9220859749
738	1.288535915	0.9842601114	0.9214910755
739	1.288383852	0.9842638262	0.9213778374
740	1.287940885	0.984274645	0.9210838472
741	1.287839238	0.9842771271	0.9209770589
742	1.287528598	0.9842847112	0.9207844896
743	1.287254749	0.9842913956	0.9205564498
744	1.28647208	0.9843104919	0.9200467309
745	1.285563605	0.9843326432	0.9194050732
746	1.285357455	0.9843376675	0.9192759916
747	1.284957137	0.9843474219	0.919005958
748	1.284329396	0.9843627117	0.9185555432
749	1.283767069	0.9843764019	0.9181497568
750	1.28364339	0.9843794121	0.9180433429
751	1.283401584	0.9843852966	0.9178948706
752	1.283074949	0.9843932437	0.9176594304
753	1.28256505	0.9844056456	0.9173309699
754	1.28190871	0.984421602	0.9168915399
755	1.28175546	0.9844253265	0.9167858153
756	1.281408737	0.9844337515	0.9165585776
757	1.280635745	0.9844525261	0.9160309648
758	1.280130654	0.9844647877	0.915664422
759	1.279827225	0.9844721515	0.9154587536
760	1.279193183	0.984487533	0.9150040737
761	1.279080483	0.9844902663	0.9148863623
762	1.278980247	0.984492697	0.9147761676
763	1.278901623	0.9844946036	0.9146926916
764	1.278817641	0.9844966399	0.9146012639
765	1.278647583	0.9845007629	0.9144728057
766	1.278518151	0.9845039006	0.9143978277
767	1.277989608	0.9845167102	0.9140537664
768	1.277659817	0.9845247003	0.91381563
769	1.277295392	0.984533527	0.9135682632
770	1.276806803	0.9845453572	0.9132103059
771	1.275815525	0.984569345	0.9125858203
772	1.275556304	0.9845756147	0.9124030609
773	1.274236168	0.9846075251	0.9115462766
774	1.273876322	0.9846162176	0.9112963859
775	1.273101535	0.9846349251	0.9107524699
776	1.272757183	0.984643236	0.9104942046
777	1.272412212	0.9846515595	0.910262463
778	1.27234052	0.984653289	0.9101886675
779	1.272259813	0.9846552359	0.9100900306
780	1.271955536	0.9846625748	0.9098206253
781	1.27175161	0.9846674924	0.9096915732
782	1.271496916	0.984673633	0.909552279
783	1.271311063	0.9846781132	0.9093570061
784	1.270570235	0.984695965	0.9088375663
785	1.270332253	0.9847016974	0.9086307756
786	1.270076051	0.9847078675	0.9084537057
787	1.269445198	0.9847230551	0.9079945632
788	1.269152068	0.9847301096	0.9078057353
789	1.26904265	0.9847327424	0.9077222886
790	1.268782158	0.9847390095	0.9075471149
791	1.268211136	0.9847527429	0.9071512726
792	1.267925857	0.9847596018	0.9069533888
793	1.267469397	0.9847705731	0.9066443695
794	1.26660538	0.9847913294	0.9061067573
795	1.266493819	0.9847940084	0.9060163026
796	1.266378408	0.9847967796	0.9059000851
797	1.26630803	0.9847984694	0.9058221064
798	1.266249539	0.9847998737	0.9057577448
799	1.266190595	0.9848012888	0.9056936762
800	1.266117666	0.9848030395	0.9056182044
801	1.266002423	0.9848058059	0.905501754
802	1.265814112	0.9848103256	0.9053161067
803	1.265238988	0.9848241254	0.9049237283
804	1.264784045	0.984835037	0.9046019629
805	1.264656482	0.9848380959	0.904513134
806	1.264423517	0.9848436814	0.9042561207
807	1.26431632	0.9848462512	0.9041406709
808	1.263899396	0.9848562438	0.9038789375
809	1.263699704	0.9848610287	0.903672517
810	1.263267356	0.9848713859	0.9033976894
811	1.262358836	0.9848931386	0.9027394943
812	1.262065019	0.9849001701	0.902531215
813	1.261880909	0.9849045753	0.9023760407
814	1.261380352	0.9849165488	0.9020129865
815	1.26076105	0.9849313563	0.9016063233
816	1.260560891	0.9849361405	0.9014973496
817	1.260481794	0.9849380309	0.9014179883
818	1.259752136	0.9849554638	0.9009615081
819	1.259207265	0.9849684752	0.9005773715
820	1.258818102	0.9849777648	0.9003403094
821	1.258631425	0.98498222	0.9002497359
822	1.258391245	0.984987951	0.900076514
823	1.258056758	0.9849959305	0.8998584973
824	1.257284301	0.9850143501	0.8993451358
825	1.2571175	0.985018326	0.8992433932
826	1.256905629	0.9850233756	0.8991301445
827	1.256073567	0.9850431978	0.8985951463
828	1.255868444	0.9850480824	0.8984668138
829	1.255590181	0.9850547075	0.8982585702
830	1.255059793	0.9850673313	0.897912
831	1.254797699	0.9850735674	0.8977153523
832	1.254628002	0.9850776044	0.8975952991
833	1.254433628	0.9850822277	0.8974017482
834	1.254280143	0.985085878	0.8972475013
835	1.254163198	0.985088659	0.897131749
836	1.253669417	0.9851003983	0.8967677
837	1.252882862	0.9851190885	0.8962189867
838	1.252572966	0.985126449	0.8960132957
839	1.251955124	0.9851411184	0.8956037987
840	1.251737679	0.9851462795	0.8954356038
841	1.251109178	0.9851611919	0.894999385
842	1.250028126	0.9851868245	0.8942677581
843	1.249799004	0.9851922544	0.8941147295
844	1.249657479	0.9851956078	0.8939780222
845	1.249318108	0.9852036476	0.8937529849
846	1.249198682	0.9852064763	0.8936179338
847	1.249025859	0.9852105693	0.8935271108
848	1.248552054	0.9852217876	0.8932126749
849	1.247813105	0.9852392752	0.8927246861
850	1.247343815	0.9852503759	0.892411627
851	1.246634066	0.9852671564	0.8919737566
852	1.246367386	0.9852734591	0.8917768855
853	1.246188404	0.9852776883	0.8916758083
854	1.245825832	0.9852862538	0.8914221354
855	1.245605754	0.9852914518	0.8913007588
856	1.245351847	0.9852974476	0.891117688
857	1.244761714	0.9853113785	0.89072401
858	1.244564498	0.9853160325	0.8905811261
859	1.244268508	0.9853230162	0.8903979133
860	1.243730556	0.9853357044	0.8900412906
861	1.243262553	0.9853467384	0.8897242576
862	1.242507212	0.9853645381	0.8891995249
863	1.242101091	0.9853741039	0.8888902111
864	1.241922807	0.9853783022	0.8887022683
865	1.241222531	0.9853947869	0.8882149054
866	1.240673067	0.9854077149	0.8878119145
867	1.24017769	0.9854193654	0.8874452273
868	1.240012648	0.9854232459	0.8872783075
869	1.239604318	0.9854328444	0.8870226149
870	1.238926934	0.9854487606	0.8866152303
871	1.238465954	0.985459587	0.8863254264
872	1.237720418	0.9854770879	0.8858121017
873	1.237273452	0.9854875751	0.8855170473
874	1.237059553	0.9854925924	0.8853785875
875	1.236725759	0.9855004204	0.8851526285
876	1.236259342	0.985511355	0.8848430309
877	1.236113133	0.9855147819	0.8847556908
878	1.23571913	0.9855240146	0.8844859498
879	1.235614071	0.9855264759	0.8843655573
880	1.23535727	0.9855324914	0.8841662263
881	1.235161551	0.9855370753	0.8839511716
882	1.234875768	0.9855437672	0.8837742661
883	1.234714799	0.9855475357	0.8836050156
884	1.234442841	0.9855539016	0.8834296615
885	1.233792243	0.9855691249	0.8829757387
886	1.233684997	0.9855716336	0.8828613381
887	1.233383723	0.9855786797	0.8826304419
888	1.232783467	0.9855927132	0.8822198379
889	1.231717506	0.9856176178	0.8815402017
890	1.231561628	0.9856212579	0.8813663115
891	1.231002212	0.9856343175	0.8810083121
892	1.230888295	0.9856369762	0.8808842146
893	1.230484002	0.9856464099	0.8806217744
894	1.230130958	0.9856546452	0.8803828372
895	1.230043396	0.9856566874	0.8802822302
896	1.229704457	0.9856645909	0.8800465071
897	1.229460004	0.9856702898	0.879859818
898	1.229171669	0.9856770103	0.8796705367
899	1.227847193	0.9857078607	0.878820403
900	1.227782542	0.9857093657	0.8787530354
901	1.227539333	0.9857150268	0.8785820632
902	1.22703164	0.9857268405	0.8782228943
903	1.226762608	0.9857330987	0.8780381309
904	1.226306243	0.9857437115	0.8777556242
905	1.225985247	0.9857511739	0.877525064
906	1.225811949	0.9857552019	0.8773680675
907	1.225634574	0.9857593241	0.8772214282
908	1.225407357	0.9857646036	0.8770485583
909	1.22495949	0.9857750073	0.8767416333
910	1.224747457	0.9857799315	0.8765794077
911	1.224158476	0.985793605	0.8761536229
912	1.224041176	0.9857963274	0.8760699917
913	1.223785693	0.985802256	0.8758997574
914	1.223505144	0.9858087648	0.875701025
915	1.223084835	0.9858185134	0.8754394307
916	1.222654588	0.9858284889	0.8751469376
917	1.222265583	0.9858375052	0.8748642055
918	1.221198268	0.9858622285	0.8741773731
919	1.2210335	0.9858660433	0.8740807635
920	1.220329705	0.985882332	0.8735904356
921	1.219912945	0.9858919732	0.8732747392
922	1.219628132	0.98589856	0.8730614826
923	1.219470163	0.9859022127	0.872902447
924	1.219038631	0.9859121884	0.8725662134
925	1.218847975	0.9859165947	0.8724220847
926	1.218549191	0.9859234986	0.872224322
927	1.218324696	0.9859286848	0.8720723254
928	1.218029828	0.9859354952	0.8718693603
929	1.217710856	0.9859428606	0.8716596563
930	1.217128468	0.9859563034	0.8712713539
931	1.216459469	0.9859717375	0.8708229701
932	1.216328487	0.9859747583	0.8707470829
933	1.216252203	0.9859765175	0.8706547497
934	1.215867398	0.9859853898	0.8703918209
935	1.21531606	0.9859980968	0.8700229542
936	1.215111143	0.9860028182	0.8698209583
937	1.214548232	0.9860157838	0.8694337551
938	1.214492178	0.9860170746	0.8693716895
939	1.213871169	0.9860313708	0.8689443232
940	1.21353355	0.98603914	0.8686870492
941	1.212823113	0.9860554814	0.8681823917
942	1.212740475	0.9860573816	0.8681171513
943	1.212525793	0.9860623174	0.8679895634
944	1.212232936	0.9860690493	0.867787071
945	1.21193884	0.9860758079	0.8675836569
946	1.211738362	0.9860804142	0.8674323071
947	1.211501954	0.9860858451	0.8672579676
948	1.210590935	0.9861067634	0.8666475163
949	1.210395304	0.9861112533	0.8665400183
950	1.210330552	0.9861127393	0.8664710471
951	1.210130022	0.9861173406	0.8663181156
952	1.209792161	0.9861250914	0.8660964652
953	1.20930843	0.9861361849	0.8657986167
954	1.209263091	0.9861372244	0.8657480419
955	1.208525244	0.9861541364	0.8652328615
956	1.208446957	0.9861559301	0.8651539797
957	1.207994538	0.9861662941	0.8648135562
958	1.207901824	0.9861684175	0.8647059951
959	1.207715144	0.9861726925	0.8645804298
960	1.207468318	0.9861783438	0.8644002043
961	1.207064962	0.9861875765	0.8640969086
962	1.206859848	0.9861922704	0.8639691524
963	1.206594919	0.9861983318	0.8638222852
964	1.206175231	0.9862079314	0.8635705324
965	1.20608999	0.9862098807	0.8634850192
966	1.205920617	0.9862137536	0.8633383747
967	1.205529691	0.9862226904	0.8630760572
968	1.205238313	0.9862293495	0.8628722904
969	1.204513178	0.9862459148	0.8624049722
970	1.204293677	0.9862509273	0.8622767766
971	1.20371233	0.9862641982	0.8618806419
972	1.203309177	0.9862733976	0.861616361
973	1.203253135	0.9862746761	0.8615592737
974	1.203060162	0.9862790782	0.8614217038
975	1.202449947	0.9862929937	0.8610113921
976	1.201750353	0.9863089387	0.8605523326
977	1.201577425	0.9863128787	0.8604045433
978	1.201421693	0.9863164263	0.8602753079
979	1.200565917	0.986335913	0.8597132955
980	1.200304299	0.9863418675	0.8595482818
981	1.200049511	0.9863476653	0.8593961197
982	1.199801402	0.9863533099	0.8592165846
983	1.199754741	0.9863543714	0.8591645268
984	1.199622536	0.9863573785	0.8590409482
985	1.19949329	0.9863603181	0.8589810386
986	1.199057404	0.9863702294	0.8586701961
987	1.198999867	0.9863715374	0.8586045055
988	1.198657744	0.9863793138	0.8583771001
989	1.197942674	0.98639556	0.8578869687
990	1.197451158	0.9864067215	0.8575284973
991	1.197267902	0.9864108818	0.8573917016
992	1.197143148	0.9864137136	0.8572631738
993	1.196844575	0.9864204897	0.8570367817
994	1.196203063	0.9864350431	0.8566588561
995	1.19609279	0.986437544	0.8565854609
996	1.195855576	0.986442923	0.8564146056
997	1.195197051	0.9864578499	0.8559738387
998	1.195006602	0.9864621653	0.8558319163
999	1.194273898	0.9864787613	0.8553318265
1000	1.193880394	0.9864876702	0.8550741336
1001	1.193394614	0.986498664	0.8547332999
1002	1.192915803	0.9865094958	0.8544314425
1003	1.19287372	0.9865104476	0.8543815887
1004	1.192327877	0.9865227901	0.8540159599
1005	1.192113809	0.986527629	0.8538405724
1006	1.191914122	0.986532142	0.8536795924
1007	1.191683597	0.9865373511	0.8535321598
1008	1.191565416	0.9865400212	0.8534364375
1009	1.191234342	0.9865474998	0.8531694606
1010	1.190729958	0.9865588893	0.8528123857
1011	1.190511866	0.9865638125	0.8526518767
1012	1.190099026	0.9865731296	0.8523593426
1013	1.189597906	0.9865844347	0.8519712251
1014	1.189230238	0.986592726	0.8517162798
1015	1.188465677	0.9866099597	0.8512685332
1016	1.188273652	0.9866142863	0.8511125131
1017	1.188148905	0.9866170967	0.8510523148
1018	1.187655392	0.9866282119	0.850704436
1019	1.18749779	0.9866317605	0.8505863316
1020	1.187360977	0.9866348407	0.8505055366
1021	1.187055806	0.9866417099	0.850278735
1022	1.18692368	0.9866446834	0.8501337914
1023	1.186834395	0.9866466926	0.8500798864
1024	1.186326126	0.9866581275	0.8497629661
1025	1.185968919	0.9866661608	0.8495078045
1026	1.185444339	0.9866779539	0.8491685812
1027	1.185072985	0.9866862992	0.8489075001
1028	1.184809379	0.9866922215	0.8487054748
1029	1.184416237	0.9867010516	0.8484412609
1030	1.183989576	0.9867106312	0.8481591039
1031	1.183367985	0.9867245813	0.847752236
1032	1.183190345	0.9867285666	0.8476462266
1033	1.183068283	0.9867313047	0.8475074314
1034	1.1826742	0.9867401429	0.8472079595
1035	1.182360742	0.9867471708	0.8469849864
1036	1.182133994	0.9867522535	0.8468302838
1037	1.181940781	0.9867565837	0.8466786271
1038	1.181559144	0.9867651346	0.8463788828
1039	1.181359779	0.9867696005	0.8462134235
1040	1.181164741	0.9867739687	0.8460408191
1041	1.180755219	0.9867831383	0.8457505842
1042	1.180453106	0.9867899009	0.8455781615
1043	1.180325594	0.9867927546	0.8454915213
1044	1.179960144	0.9868009318	0.8452724226
1045	1.179665122	0.9868075312	0.8450623601
1046	1.179472094	0.9868118482	0.8448691946
1047	1.179259724	0.986816597	0.8447221224
1048	1.178917174	0.9868242548	0.8444840652
1049	1.178677415	0.9868296135	0.844295986
1050	1.178436382	0.9868349995	0.8441139035
1051	1.178386639	0.9868361109	0.8440576615
1052	1.178246072	0.9868392512	0.8439852805
1053	1.178090726	0.9868427214	0.8438953453
1054	1.177597219	0.9868537423	0.8435339718
1055	1.17733147	0.9868596751	0.8433544161
1056	1.176940114	0.9868684096	0.8430907514
1057	1.176460772	0.9868791038	0.8427838979
1058	1.176336106	0.9868818845	0.8426518865
1059	1.176245249	0.9868839108	0.8425571453
1060	1.175881521	0.9868920213	0.8423092423
1061	1.175814806	0.9868935086	0.8422310661
1062	1.175389202	0.9869029951	0.8419334924
1063	1.175251294	0.9869060682	0.8418321452
1064	1.174911493	0.9869136389	0.8415726484
1065	1.174743339	0.9869173844	0.8414754986
1066	1.174506235	0.986922665	0.8412960231
1067	1.17388555	0.9869364831	0.840885244
1068	1.173536567	0.9869442492	0.8406249108
1069	1.173239837	0.9869508507	0.8404329325
1070	1.17317295	0.9869523386	0.8403577845
1071	1.173023219	0.9869556689	0.84019044
1072	1.172051017	0.9869772822	0.8395869452
1073	1.171526656	0.986988932	0.8392218776
1074	1.171338867	0.9869931029	0.8390402514
1075	1.171137063	0.9869975843	0.8388813405
1076	1.17014653	0.9870195695	0.8382947219
1077	1.169419903	0.9870356855	0.8378419598
1078	1.16927547	0.9870388877	0.8377574304
1079	1.168783368	0.987049795	0.8374302075
1080	1.16847127	0.9870567102	0.8372272292
1081	1.168376563	0.9870588083	0.8371147078
1082	1.16807196	0.9870655551	0.8369095862
1083	1.167784835	0.9870719132	0.8367273832
1084	1.167529099	0.9870775749	0.8365606245
1085	1.16712719	0.9870864702	0.8363079012
1086	1.166799144	0.9870937284	0.8360740534
1087	1.166246152	0.9871059591	0.835718748
1088	1.165769518	0.9871164962	0.8354215527
1089	1.16554793	0.9871213935	0.8352536094
1090	1.16546574	0.9871232098	0.8351842445
1091	1.165077758	0.9871317817	0.834949379
1092	1.164967548	0.9871342161	0.8348342979
1093	1.164626987	0.9871417372	0.8346209661
1094	1.164487635	0.9871448141	0.8344800348
1095	1.164339272	0.9871480896	0.8343233951
1096	1.163904292	0.9871576904	0.8340766708
1097	1.163710086	0.9871619757	0.8339653285
1098	1.16353293	0.9871658841	0.8338322667
1099	1.163398925	0.9871688402	0.833753561
1100	1.163231537	0.9871725322	0.8336136742
1101	1.162685915	0.987184563	0.8332701384
1102	1.162175478	0.9871958129	0.8328920234
1103	1.162042788	0.9871987365	0.8328173849
1104	1.160889541	0.9872241327	0.8320674528
1105	1.160701622	0.9872282685	0.8318845588
1106	1.160061314	0.9872423558	0.8314934895
1107	1.159816359	0.987247743	0.8313075434
1108	1.159380955	0.9872573158	0.8310355442
1109	1.159272409	0.9872597017	0.8309269603
1110	1.158437604	0.987278044	0.830426823
1111	1.158147329	0.9872844188	0.830206852
1112	1.158101929	0.9872854156	0.830156872
1113	1.157823621	0.9872915259	0.8299516932
1114	1.157369984	0.9873014823	0.8296496464
1115	1.156964464	0.9873103794	0.8293351519
1116	1.156735176	0.9873154086	0.8291809024
1117	1.155988089	0.9873317882	0.82871758
1118	1.155665501	0.9873388576	0.828474917
1119	1.155359972	0.9873455512	0.8282681018
1120	1.154660121	0.9873608773	0.8277992824
1121	1.154532669	0.9873636674	0.8277146851
1122	1.153590423	0.9873842846	0.8271159442
1123	1.153167264	0.9873935383	0.8268051939
1124	1.152536177	0.9874073327	0.8264145436
1125	1.151898879	0.9874212551	0.8260156763
1126	1.151851548	0.9874222888	0.8259616432
1127	1.151484414	0.9874303054	0.8257141114
1128	1.15069809	0.9874474667	0.8252225957
1129	1.150314236	0.9874558399	0.8249613318
1130	1.150045502	0.9874617004	0.8247434291
1131	1.149568365	0.9874721021	0.8244177458
1132	1.149221223	0.9874796672	0.8241840655
1133	1.149093401	0.9874824522	0.8240516252
1134	1.14851158	0.987495125	0.8236683323
1135	1.14771402	0.9875124865	0.8231880211
1136	1.146957925	0.9875289342	0.8227096671
1137	1.146665932	0.9875352832	0.822509885
1138	1.146050728	0.9875486546	0.8221030383
1139	1.145884563	0.987552265	0.8219489153
1140	1.145509539	0.9875604114	0.8216781768
1141	1.145420001	0.987562356	0.8215746801
1142	1.14517608	0.9875676527	0.8213987549
1143	1.145005188	0.9875713629	0.8212767175
1144	1.144916374	0.987573291	0.8212142056
1145	1.144225186	0.9875882905	0.8207284775
1146	1.143927853	0.9875947401	0.8205356184
1147	1.143761415	0.9875983497	0.8203754202
1148	1.142872421	0.9876176207	0.8198145689
1149	1.142186971	0.9876324692	0.8193225176
1150	1.141575471	0.9876457082	0.8189342225
1151	1.140658226	0.9876655533	0.8183059646
1152	1.1399396	0.9876810901	0.8178185208
1153	1.139792927	0.98768426	0.8177240587
1154	1.139582073	0.9876888162	0.8175731177
1155	1.138914008	0.9877032465	0.817136304
1156	1.138258626	0.9877173947	0.8167172183
1157	1.138174552	0.987719209	0.8166307314
1158	1.138049886	0.9877218991	0.8165378572
1159	1.137780209	0.9877277174	0.8163180151
1160	1.137624759	0.9877310706	0.816164222
1161	1.13749638	0.9877338395	0.8160917165
1162	1.137072558	0.9877429783	0.8158081005
1163	1.136994965	0.9877446511	0.8157263881
1164	1.136414831	0.9877571541	0.8153060447
1165	1.136087209	0.9877642122	0.8150622549
1166	1.135909389	0.9877680422	0.8149293221
1167	1.135625868	0.9877741475	0.8147092796
1168	1.135367635	0.987779707	0.8145283622
1169	1.134719141	0.9877936629	0.8141062755
1170	1.134434502	0.987799786	0.8139206343
1171	1.134010224	0.98780891	0.813592296
1172	1.133728097	0.9878149752	0.8133701767
1173	1.133561269	0.987818561	0.8132398601
1174	1.133230816	0.9878256622	0.8129781463
1175	1.132864724	0.9878335268	0.8127121288
1176	1.132558616	0.9878401008	0.8125111284
1177	1.132031811	0.9878514105	0.8121616387
1178	1.131893402	0.987854381	0.8120173021
1179	1.131285212	0.9878674297	0.8115948147
1180	1.131145534	0.9878704255	0.8114502564
1181	1.130808287	0.9878776572	0.8111830459
1182	1.130548601	0.9878832242	0.8109923831
1183	1.130441754	0.9878855144	0.8108747342
1184	1.130384978	0.9878867313	0.8108102101
1185	1.130278313	0.9878890172	0.8107017712
1186	1.129938583	0.9878962966	0.8104317121
1187	1.129292592	0.9879101321	0.8100500612
1188	1.128571395	0.987925569	0.8095657848
1189	1.12832642	0.9879308103	0.8093897138
1190	1.128237635	0.9879327096	0.8092953218
1191	1.127797239	0.9879421285	0.8089688582
1192	1.127645951	0.9879453633	0.8088202578
1193	1.127479032	0.9879489318	0.808721726
1194	1.127341474	0.9879518722	0.8086122652
1195	1.127275056	0.9879532918	0.8085397518
1196	1.126587826	0.9879679756	0.8080995071
1197	1.12647459	0.9879703942	0.8079874473
1198	1.126159493	0.9879771231	0.8077581891
1199	1.125384671	0.9879936614	0.8072564125
1200	1.125058296	0.9880006243	0.8070293252
1201	1.124751037	0.9880071776	0.8068163313
1202	1.124653959	0.9880092477	0.8067252764
1203	1.124162726	0.9880197202	0.8064221679
1204	1.123635461	0.9880309558	0.8060110713
1205	1.123025748	0.9880439417	0.8055918241
1206	1.122483403	0.9880554868	0.805246213
1207	1.122205893	0.9880613922	0.805052035
1208	1.121587525	0.9880745456	0.8046413014
1209	1.121454332	0.9880773778	0.8045160812
1210	1.121321939	0.9880801927	0.8043903013
1211	1.121052539	0.9880859195	0.8041949194
1212	1.120629337	0.988094913	0.8038934038
1213	1.120430775	0.9880991315	0.8037556625
1214	1.120146175	0.9881051766	0.803550823
1215	1.11957487	0.9881173069	0.803165279
1216	1.11946426	0.9881196547	0.8031044502
1217	1.118522524	0.9881396347	0.8025103948
1218	1.118383179	0.9881425896	0.8024305344
1219	1.117879777	0.9881532616	0.8020958878
1220	1.117731073	0.9881564132	0.8019927657
1221	1.117569437	0.9881598384	0.8018301315
1222	1.117176832	0.9881681559	0.8015426039
1223	1.117040703	0.9881710392	0.8014258426
1224	1.116851516	0.9881750456	0.8012732453
1225	1.116739858	0.9881774099	0.801218194
1226	1.116567536	0.9881810583	0.8010789343
1227	1.116403963	0.9881845209	0.800951691
1228	1.116265175	0.9881874584	0.8008368341
1229	1.115550273	0.9882025841	0.8003723735
1230	1.115499111	0.9882036662	0.8003111079
1231	1.114900608	0.988216321	0.7998872021
1232	1.114413298	0.9882266198	0.7995579593
1233	1.114092032	0.988233407	0.7993327546
1234	1.113501855	0.9882458701	0.798928501
1235	1.113323694	0.9882496311	0.7987959991
1236	1.112956407	0.9882573828	0.7985430334
1237	1.112661717	0.9882636004	0.7983357692
1238	1.112040946	0.9882766926	0.797906248
1239	1.111659849	0.9882847263	0.7976332221
1240	1.111537226	0.9882873108	0.7975705625
1241	1.111496543	0.9882881681	0.7975221802
1242	1.111215032	0.9882940999	0.7973230603
1243	1.11098021	0.9882990468	0.7971293094
1244	1.110842625	0.9883019447	0.7970185186
1245	1.110732226	0.9883042698	0.7969633306
1246	1.11049131	0.9883093428	0.7967855776
1247	1.110384261	0.9883115966	0.7966983351
1248	1.110203068	0.9883154109	0.7965770952
1249	1.10998319	0.9883200388	0.796427743
1250	1.109615738	0.9883277706	0.7961469902
1251	1.109504037	0.9883301205	0.7960943657
1252	1.109402914	0.9883322477	0.7959806305
1253	1.109365341	0.988333038	0.7959373573
1254	1.109059135	0.9883394777	0.7957224849
1255	1.108119919	0.9883592189	0.7951167139
1256	1.107896521	0.9883639121	0.7949424744
1257	1.10733483	0.9883757078	0.7945651095
1258	1.106651203	0.9883900562	0.7941362428
1259	1.106063358	0.9884023871	0.7937383729
1260	1.105912604	0.9884055484	0.7936061149
1261	1.105844801	0.98840697	0.7935361455
1262	1.105604347	0.9884120111	0.7933483249
1263	1.105309645	0.9884181879	0.7931476553
1264	1.105253421	0.9884193661	0.7930949577
1265	1.104898428	0.988426804	0.7928311201
1266	1.104816869	0.9884285125	0.7927394705
1267	1.104640234	0.9884322122	0.7926019021
1268	1.104337811	0.9884385453	0.7923926555
1269	1.103854561	0.9884486615	0.7920813561
1270	1.10374699	0.9884509128	0.7919854528
1271	1.103608197	0.9884538171	0.7918759969
1272	1.103350966	0.9884591989	0.7916939803
1273	1.102311891	0.9884809256	0.7910513982
1274	1.102007752	0.9884872812	0.7908424299
1275	1.101670504	0.9884943266	0.7905956864
1276	1.101568863	0.9884964496	0.790483391
1277	1.101380424	0.9885003849	0.7903479437
1278	1.101276805	0.9885025486	0.7902372455
1279	1.100632091	0.9885160064	0.7898280515
1280	1.100220583	0.9885245922	0.7895423231
1281	1.099915171	0.9885309623	0.789334669
1282	1.099714983	0.9885351367	0.7891464909
1283	1.098915516	0.9885518	0.7886041576
1284	1.09876595	0.9885549161	0.7884827544
1285	1.098464933	0.9885611862	0.7882669391
1286	1.098255445	0.9885655487	0.7881288757
1287	1.097348009	0.9885844364	0.7875552952
