iter	Passed	Remaining
741	5421	9191
742	5425	9179
743	5430	9167
744	5434	9155
745	5440	9144
746	5445	9133
747	5450	9123
748	5455	9112
749	5459	9099
750	5465	9090
751	5470	9078
752	5475	9068
753	5481	9057
754	5485	9045
755	5491	9035
756	5496	9024
757	5501	9014
758	5506	9002
759	5510	8991
760	5517	8982
761	5521	8971
762	5526	8959
763	5530	8947
764	5535	8937
765	5541	8926
766	5546	8916
767	5551	8906
768	5558	8898
769	5564	8888
770	5569	8877
771	5573	8865
772	5578	8854
773	5582	8842
774	5588	8832
775	5594	8823
776	5598	8812
777	5603	8801
778	5607	8789
779	5612	8777
780	5617	8767
781	5623	8758
782	5629	8749
783	5635	8741
784	5640	8730
785	5646	8720
786	5651	8710
787	5656	8699
788	5660	8687
789	5665	8676
790	5670	8666
791	5675	8655
792	5679	8644
793	5683	8633
794	5688	8622
795	5694	8612
796	5699	8602
797	5704	8592
798	5709	8582
799	5714	8572
800	5719	8562
801	5725	8552
802	5729	8541
803	5734	8529
804	5739	8519
805	5744	8510
806	5748	8498
807	5755	8490
808	5760	8481
809	5765	8470
810	5772	8462
811	5777	8452
812	5781	8440
813	5785	8429
814	5790	8419
815	5797	8411
816	5802	8402
817	5807	8391
818	5813	8382
819	5818	8373
820	5824	8363
821	5829	8353
822	5834	8343
823	5838	8332
824	5843	8322
825	5849	8313
826	5854	8303
827	5858	8292
828	5863	8282
829	5868	8272
830	5874	8263
831	5879	8253
832	5884	8243
833	5889	8234
834	5894	8223
835	5899	8214
836	5904	8203
837	5908	8192
838	5913	8183
839	5918	8173
840	5924	8165
841	5930	8156
842	5934	8145
843	5939	8135
844	5944	8125
845	5950	8117
846	5956	8107
847	5961	8097
848	5965	8087
849	5971	8079
850	5977	8070
851	5982	8060
852	5986	8050
853	5991	8040
854	5997	8031
855	6002	8022
856	6007	8012
857	6012	8002
858	6017	7992
859	6021	7982
860	6027	7973
861	6034	7966
862	6038	7956
863	6044	7947
864	6048	7936
865	6054	7928
866	6059	7918
867	6065	7910
868	6069	7899
869	6074	7890
870	6081	7882
871	6086	7873
872	6091	7863
873	6096	7853
874	6100	7843
875	6106	7835
876	6111	7825
877	6115	7815
878	6120	7805
879	6124	7794
880	6132	7788
881	6137	7779
882	6141	7769
883	6146	7759
884	6150	7749
885	6156	7740
886	6162	7732
887	6167	7723
888	6174	7715
889	6178	7705
890	6183	7696
891	6188	7687
892	6194	7679
893	6200	7671
894	6206	7662
895	6211	7652
896	6215	7643
897	6220	7633
898	6225	7624
899	6230	7614
900	6235	7606
901	6240	7596
902	6245	7587
903	6251	7579
904	6256	7570
905	6262	7562
906	6268	7553
907	6273	7544
908	6278	7535
909	6284	7528
910	6291	7520
911	6296	7511
912	6302	7503
913	6307	7494
914	6312	7484
915	6316	7475
916	6325	7470
917	6330	7461
918	6334	7451
919	6340	7442
920	6345	7434
921	6350	7425
922	6355	7415
923	6360	7406
924	6364	7396
925	6372	7390
926	6377	7382
927	6382	7373
928	6387	7364
929	6393	7355
930	6398	7347
931	6404	7338
932	6408	7329
933	6413	7320
934	6419	7312
935	6425	7304
936	6430	7294
937	6434	7285
938	6440	7276
939	6444	7267
940	6451	7260
941	6456	7251
942	6460	7241
943	6465	7232
944	6469	7222
945	6474	7214
946	6480	7205
947	6484	7196
948	6489	7186
949	6495	7179
950	6500	7170
951	6505	7161
952	6510	7153
953	6515	7143
954	6519	7133
955	6526	7126
956	6531	7118
957	6537	7110
958	6541	7101
959	6546	7092
960	6552	7083
961	6557	7075
962	6562	7066
963	6567	7057
964	6572	7049
965	6577	7040
966	6582	7031
967	6587	7022
968	6593	7015
969	6597	7006
970	6603	6997
971	6608	6988
972	6613	6980
973	6618	6971
974	6622	6962
975	6628	6954
976	6633	6945
977	6637	6936
978	6643	6928
979	6647	6919
980	6654	6911
981	6658	6902
982	6663	6894
983	6668	6885
984	6672	6876
985	6678	6867
986	6682	6859
987	6690	6852
988	6695	6844
989	6700	6835
990	6704	6826
991	6709	6817
992	6714	6808
993	6718	6799
994	6723	6791
995	6729	6783
996	6735	6775
997	6740	6767
998	6744	6757
999	6748	6748
1000	6755	6741
1001	6761	6734
1002	6767	6726
1003	6772	6718
1004	6778	6710
1005	6785	6704
1006	6792	6698
1007	6796	6689
1008	6802	6680
1009	6807	6672
1010	6812	6664
1011	6817	6656
1012	6823	6648
1013	6828	6639
1014	6833	6631
1015	6838	6623
1016	6844	6616
1017	6849	6607
1018	6854	6599
1019	6859	6590
1020	6865	6583
1021	6870	6574
1022	6874	6565
1023	6878	6555
1024	6884	6548
1025	6890	6541
1026	6895	6533
1027	6900	6524
1028	6904	6514
1029	6909	6507
1030	6914	6498
1031	6919	6489
1032	6923	6481
1033	6929	6473
1034	6935	6466
1035	6940	6458
1036	6946	6450
1037	6951	6442
1038	6956	6434
1039	6961	6426
1040	6967	6418
1041	6972	6410
1042	6977	6401
1043	6981	6392
1044	6986	6384
1045	6991	6376
1046	6996	6368
1047	7001	6360
1048	7006	6352
1049	7011	6343
1050	7016	6335
1051	7022	6328
1052	7027	6319
1053	7032	6311
1054	7036	6302
1055	7042	6295
1056	7047	6287
1057	7051	6278
1058	7057	6270
1059	7061	6262
1060	7068	6255
1061	7074	6248
1062	7078	6239
1063	7083	6231
1064	7089	6224
1065	7095	6217
1066	7101	6209
1067	7107	6202
1068	7112	6194
1069	7117	6186
1070	7124	6180
1071	7129	6171
1072	7134	6163
1073	7138	6154
1074	7143	6147
1075	7148	6138
1076	7153	6130
1077	7158	6122
1078	7163	6114
1079	7167	6105
1080	7172	6097
1081	7178	6090
1082	7183	6082
1083	7188	6074
1084	7194	6067
1085	7200	6059
1086	7205	6052
1087	7209	6043
1088	7214	6035
1089	7219	6026
1090	7225	6020
1091	7231	6012
1092	7235	6004
1093	7240	5996
1094	7244	5987
1095	7250	5980
1096	7256	5973
1097	7261	5964
1098	7266	5957
1099	7271	5949
1100	7276	5941
1101	7282	5934
1102	7287	5926
1103	7292	5918
1104	7297	5911
1105	7304	5904
1106	7308	5895
1107	7313	5888
1108	7318	5880
1109	7323	5872
1110	7328	5864
1111	7334	5856
1112	7338	5848
1113	7344	5840
1114	7350	5834
1115	7356	5826
1116	7361	5819
1117	7366	5811
1118	7372	5804
1119	7376	5796
1120	7383	5789
1121	7388	5781
1122	7393	5773
1123	7397	5765
1124	7402	5757
1125	7408	5750
1126	7413	5742
1127	7418	5734
1128	7423	5727
1129	7428	5718
1130	7433	5711
1131	7440	5705
1132	7445	5697
1133	7450	5689
1134	7455	5682
1135	7461	5675
1136	7466	5667
1137	7471	5659
1138	7477	5652
1139	7481	5644
1140	7487	5636
1141	7492	5629
1142	7499	5622
1143	7504	5615
1144	7510	5608
1145	7515	5600
1146	7520	5592
1147	7524	5584
1148	7531	5577
1149	7536	5570
1150	7541	5562
1151	7546	5555
1152	7552	5548
1153	7557	5540
1154	7563	5533
1155	7568	5525
1156	7573	5517
1157	7578	5510
1158	7583	5502
1159	7588	5495
1160	7594	5488
1161	7598	5479
1162	7603	5472
1163	7608	5464
1164	7613	5456
1165	7620	5450
1166	7625	5442
1167	7629	5434
1168	7634	5426
1169	7639	5419
1170	7645	5412
1171	7650	5404
1172	7654	5396
1173	7659	5389
1174	7665	5381
1175	7670	5374
1176	7675	5366
1177	7680	5359
1178	7684	5351
1179	7689	5343
1180	7694	5336
1181	7699	5328
1182	7704	5321
1183	7710	5313
1184	7715	5306
1185	7721	5299
1186	7726	5292
1187	7732	5284
1188	7737	5277
1189	7741	5269
1190	7747	5262
1191	7752	5254
1192	7756	5247
1193	7761	5239
1194	7766	5231
1195	7772	5224
1196	7776	5216
1197	7781	5209
1198	7787	5202
1199	7791	5194
1200	7798	5187
1201	7802	5180
1202	7807	5172
1203	7813	5165
1204	7818	5158
1205	7824	5151
1206	7830	5144
1207	7834	5136
1208	7840	5129
1209	7845	5121
1210	7851	5115
1211	7856	5108
1212	7861	5100
1213	7866	5093
1214	7871	5085
1215	7877	5079
1216	7883	5072
1217	7889	5065
1218	7894	5058
1219	7900	5050
1220	7905	5043
1221	7911	5036
1222	7916	5029
1223	7921	5022
1224	7927	5015
1225	7933	5008
1226	7938	5001
1227	7943	4993
1228	7948	4986
1229	7953	4979
1230	7960	4972
1231	7966	4965
1232	7970	4958
1233	7975	4950
1234	7980	4943
1235	7987	4936
1236	7992	4929
1237	7997	4922
1238	8001	4914
1239	8006	4907
1240	8012	4900
1241	8018	4893
1242	8022	4885
1243	8027	4878
1244	8031	4870
1245	8037	4863
1246	8043	4856
1247	8047	4849
1248	8051	4841
1249	8056	4834
1250	8062	4827
1251	8067	4819
1252	8072	4812
1253	8077	4804
1254	8083	4798
1255	8089	4791
1256	8094	4784
1257	8099	4777
1258	8104	4769
1259	8108	4762
1260	8114	4755
1261	8119	4748
1262	8123	4740
1263	8129	4733
1264	8134	4726
1265	8139	4719
1266	8146	4713
1267	8151	4705
1268	8157	4698
1269	8162	4691
1270	8167	4684
1271	8173	4677
1272	8178	4670
1273	8183	4663
1274	8189	4656
1275	8194	4649
1276	8199	4642
1277	8203	4634
1278	8208	4627
1279	8213	4619
1280	8219	4613
1281	8223	4605
1282	8228	4598
1283	8232	4590
1284	8238	4584
1285	8244	4577
1286	8249	4569
1287	8255	4563
1288	8260	4556
1289	8264	4548
1290	8270	4542
1291	8275	4534
1292	8280	4527
1293	8284	4520
1294	8289	4512
1295	8295	4506
1296	8299	4498
1297	8305	4491
1298	8310	4484
1299	8316	4478
1300	8323	4471
1301	8327	4464
1302	8333	4457
1303	8340	4451
1304	8344	4444
1305	8350	4437
1306	8355	4430
1307	8360	4423
1308	8365	4416
1309	8369	4408
1310	8375	4401
1311	8380	4394
