cif_name,name,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
MOF_net-sme_node1-N38_edge1-none,MOF_net-sme_node1-N38_edge1-none.cif,5.43541,3.2748,5.38296,1.61941,0.0,0.0,0.0787,0.048597946,0.0,0.0787,0.0,0.048598,0.0,650.157
MOF_net-sme_node1-N61_edge1-none,MOF_net-sme_node1-N61_edge1-none.cif,5.28881,3.23703,5.28881,1.44734,0.0,0.0,0.0601,0.041524452,0.0,0.0601,0.0,0.0415243,0.0,514.979
MOF_net-sml_node1-N47_edge1-E2,MOF_net-sml_node1-N47_edge1-E2.cif,7.3622,3.67031,6.90355,1.58,0.0,0.0,0.1604,0.101518987,0.0,0.1604,0.0,0.101519,0.0,1500.07
MOF_net-smu_node1-N13_edge1-none,MOF_net-smu_node1-N13_edge1-none.cif,7.52209,3.66286,7.45885,2.06921,0.0,0.0,0.3002,0.145079523,0.0,0.3002,0.0,0.14508,0.0,851.455
MOF_net-smu_node1-N6_edge1-none,MOF_net-smu_node1-N6_edge1-none.cif,6.51331,3.41764,6.51331,1.48266,0.0,0.0,0.3014,0.203283288,0.0,0.3014,0.0,0.203284,0.0,949.839
MOF_net-sne_node1-N46_edge1-none,MOF_net-sne_node1-N46_edge1-none.cif,5.82929,3.64342,5.39363,1.533,0.0,0.0,0.1941,0.126614481,0.0,0.1941,0.0,0.126615,0.0,1840.97
MOF_net-snk_node1-N13_edge1-none,MOF_net-snk_node1-N13_edge1-none.cif,3.74437,3.49933,3.74437,2.64774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-snk_node1-N15_edge1-none,MOF_net-snk_node1-N15_edge1-none.cif,3.14659,1.77539,3.09052,2.77856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-snk_node1-N36_edge1-none,MOF_net-snk_node1-N36_edge1-none.cif,3.00666,1.81566,3.00635,2.87086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-snk_node1-N69_edge1-none,MOF_net-snk_node1-N69_edge1-none.cif,3.00451,2.12444,2.99179,2.89047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-snk_node1-N70_edge1-none,MOF_net-snk_node1-N70_edge1-none.cif,2.75802,2.27166,2.75352,2.79669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-snl_node1-N14_edge1-none,MOF_net-snl_node1-N14_edge1-none.cif,6.28221,3.37827,6.25955,1.85506,0.0,0.0,0.124,0.066844199,0.0,0.124,0.0,0.0668443,0.0,1303.73
MOF_net-snl_node1-N15_edge1-none,MOF_net-snl_node1-N15_edge1-none.cif,6.09932,3.46336,6.09932,1.75755,0.0,0.0,0.1304,0.074194191,0.0,0.1304,0.0,0.074194,0.0,1413.31
MOF_net-snl_node1-N17_edge1-none,MOF_net-snl_node1-N17_edge1-none.cif,6.07682,3.57886,5.95405,1.60141,0.0,0.0,0.1377,0.085986724,0.0,0.1377,0.0,0.0859867,0.0,1585.62
MOF_net-snl_node1-N21_edge1-none,MOF_net-snl_node1-N21_edge1-none.cif,6.46497,3.38001,6.45696,1.77487,0.0,0.0,0.1387,0.078146568,0.0,0.1387,0.0,0.0781464,0.0,1495.26
MOF_net-snl_node1-N36_edge1-none,MOF_net-snl_node1-N36_edge1-none.cif,5.97391,3.70018,5.86053,1.80253,0.0,0.0,0.1249,0.069291496,0.0,0.1249,0.0,0.0692914,0.0,1345.29
MOF_net-snl_node1-N69_edge1-none,MOF_net-snl_node1-N69_edge1-none.cif,5.975,3.67774,5.53921,1.81869,0.0,0.0,0.1202,0.066091527,0.0,0.1202,0.0,0.0660914,0.0,1301.6
MOF_net-snp_node1-N30_edge1-none,MOF_net-snp_node1-N30_edge1-none.cif,5.26943,2.61502,5.26943,1.66177,0.0,0.0,0.1755,0.105610283,0.0,0.1755,0.0,0.10561,0.0,494.354
MOF_net-sod_node1-N4_edge1-none,MOF_net-sod_node1-N4_edge1-none.cif,8.44875,3.11829,8.44861,1.25772,0.0,0.0,0.1286,0.102248513,0.0,0.1286,0.0,0.102249,0.0,1276.08
MOF_net-sol_node1-N38_edge1-none,MOF_net-sol_node1-N38_edge1-none.cif,5.0522,2.59684,4.96437,1.77979,0.0,0.0,0.1193,0.06703038,0.0,0.1193,0.0,0.0670305,0.0,398.557
MOF_net-som_node1-N12_edge1-none,MOF_net-som_node1-N12_edge1-none.cif,3.28859,2.6925,3.28205,2.27664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-som_node1-N14_edge1-none,MOF_net-som_node1-N14_edge1-none.cif,3.25522,2.67656,3.25132,2.24393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-som_node1-N15_edge1-none,MOF_net-som_node1-N15_edge1-none.cif,3.3822,2.82047,3.35509,2.08132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-som_node1-N20_edge1-none,MOF_net-som_node1-N20_edge1-none.cif,5.40493,3.46017,4.46161,2.10488,0.0,0.0,0.1455,0.069125081,0.0,0.1455,0.0,0.0691251,0.0,2137.4
MOF_net-som_node1-N21_edge1-none,MOF_net-som_node1-N21_edge1-none.cif,3.32873,2.62473,3.32873,2.15963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-som_node1-N28_edge1-none,MOF_net-som_node1-N28_edge1-none.cif,3.78405,3.22914,3.69797,1.33028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-som_node1-N36_edge1-none,MOF_net-som_node1-N36_edge1-none.cif,3.31882,2.73638,3.29021,2.15376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-som_node1-N53_edge1-none,MOF_net-som_node1-N53_edge1-none.cif,5.36962,2.80238,5.36323,1.33919,0.0,0.0,0.2528,0.188770824,0.0,0.2528,0.0,0.188771,0.0,3960.49
MOF_net-son_node1-N20_edge1-none,MOF_net-son_node1-N20_edge1-none.cif,5.22833,3.40969,4.38545,2.20842,0.0,0.0,0.0674,0.030519557,0.0,0.0674,0.0,0.0305196,0.0,943.688
MOF_net-sou_node1-N76_edge1-none,MOF_net-sou_node1-N76_edge1-none.cif,4.34954,2.42429,2.9313,1.88264,0.0,0.0,0.0049,0.002602728,0.0,0.0049,0.0,0.00260273,0.0,69.9247
MOF_net-sow_node1-N18_edge1-none,MOF_net-sow_node1-N18_edge1-none.cif,3.38352,1.83815,3.3715,2.33713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-sow_node1-N41_edge1-none,MOF_net-sow_node1-N41_edge1-none.cif,3.78317,2.44088,3.26199,1.87609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-sow_node1-N4_edge1-E10,MOF_net-sow_node1-N4_edge1-E10.cif,5.09692,2.32542,4.8969,1.36667,0.0,0.0,0.034,0.024877988,0.0,0.034,0.0,0.024878,0.0,296.984
MOF_net-sow_node1-N4_edge1-E3,MOF_net-sow_node1-N4_edge1-E3.cif,5.20797,2.5187,5.16846,1.195,0.0,0.0,0.0861,0.072050209,0.0,0.0861,0.0,0.0720501,0.0,745.135
MOF_net-sow_node1-N74_edge1-none,MOF_net-sow_node1-N74_edge1-none.cif,3.60222,1.88402,3.59398,2.57547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-ssc_node1-N18_node2-orgN10_edge1-E2,MOF_net-ssc_node1-N18_node2-orgN10_edge1-E2.cif,5.54392,2.33075,5.4672,1.61792,0.0,0.0,0.0529,0.032696301,0.0,0.0529,0.0,0.0326964,0.0,648.108
MOF_net-ssc_node1-N18_node2-orgN15_edge1-E10,MOF_net-ssc_node1-N18_node2-orgN15_edge1-E10.cif,5.00596,2.42071,4.58307,1.68157,0.0,0.0,0.0224,0.013320885,0.0,0.0224,0.0,0.0133209,0.0,262.442
MOF_net-ssc_node1-N24_node2-orgN15_edge1-E10,MOF_net-ssc_node1-N24_node2-orgN15_edge1-E10.cif,5.67342,2.96736,5.27038,1.25651,0.0,0.0,0.0895,0.071229039,0.0,0.0895,0.0,0.0712289,0.0,1391.69
MOF_net-ssc_node1-N24_node2-orgN15_edge1-E2,MOF_net-ssc_node1-N24_node2-orgN15_edge1-E2.cif,6.05678,3.18636,6.05678,1.21705,0.0,0.0,0.1346,0.110595292,0.0,0.1346,0.0,0.110595,0.0,2143.24
MOF_net-ssc_node1-N29_node2-orgN10_edge1-E2,MOF_net-ssc_node1-N29_node2-orgN10_edge1-E2.cif,5.15704,2.56179,4.93361,1.51719,0.0,0.0,0.0384,0.025309948,0.0,0.0384,0.0,0.02531,0.0,500.158
MOF_net-ssc_node1-N29_node2-orgN10_edge1-E3,MOF_net-ssc_node1-N29_node2-orgN10_edge1-E3.cif,6.78764,2.61597,6.78764,1.20218,0.0,0.0,0.0506,0.042090203,0.0,0.0506,0.0,0.0420903,0.0,636.961
MOF_net-ssc_node1-N29_node2-orgN15_edge1-E3,MOF_net-ssc_node1-N29_node2-orgN15_edge1-E3.cif,5.16198,2.75027,5.1037,1.20066,0.0,0.0,0.0659,0.054886479,0.0,0.0659,0.0,0.0548863,0.0,815.265
MOF_net-sve_node1-N32_edge1-none,MOF_net-sve_node1-N32_edge1-none.cif,5.87489,3.39004,5.87489,1.17978,0.0,0.0,0.3378,0.286324569,0.0,0.3378,0.0,0.286324,0.0,926.207
MOF_net-svf_node1-N32_edge1-none,MOF_net-svf_node1-N32_edge1-none.cif,5.10133,2.75348,5.10107,1.67613,0.0,0.0,0.081,0.048325607,0.0,0.081,0.0,0.0483256,0.0,312.65
MOF_net-sxa_node1-N19_edge1-none,MOF_net-sxa_node1-N19_edge1-none.cif,4.01185,3.1662,4.00621,2.14676,0.0,0.0,0.0669,0.031163241,0.0,0.0669,0.0,0.0311633,0.0,88.772
MOF_net-sxa_node1-N38_edge1-none,MOF_net-sxa_node1-N38_edge1-none.cif,3.48674,2.2032,3.37234,1.92565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-sxa_node1-N49_edge1-none,MOF_net-sxa_node1-N49_edge1-none.cif,3.86674,3.11159,3.86349,1.81827,0.0,0.0,0.0479,0.026343722,0.0,0.0479,0.0,0.0263438,0.0,58.9627
MOF_net-sxa_node1-N52_edge1-none,MOF_net-sxa_node1-N52_edge1-none.cif,4.55683,2.74687,4.55683,2.52083,0.0,0.0,0.0905,0.035900874,0.0,0.0905,0.0,0.0359008,0.0,109.744
MOF_net-sxa_node1-N53_edge1-none,MOF_net-sxa_node1-N53_edge1-none.cif,3.64191,2.20513,3.52877,1.90766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-sxa_node1-N61_edge1-none,MOF_net-sxa_node1-N61_edge1-none.cif,4.3194,1.65709,4.31846,1.8,0.0,0.0,0.075,0.041666667,0.0,0.075,0.0,0.0416667,0.0,114.832
MOF_net-sxb_node1-N13_edge1-none,MOF_net-sxb_node1-N13_edge1-none.cif,3.88055,3.30842,3.8729,2.36228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-sxb_node1-N28_edge1-none,MOF_net-sxb_node1-N28_edge1-none.cif,3.42082,2.30242,3.16044,1.56833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-sxb_node1-N52_edge1-none,MOF_net-sxb_node1-N52_edge1-none.cif,2.66231,2.28801,2.56588,2.72107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-sxc_node1-N19_edge1-none,MOF_net-sxc_node1-N19_edge1-none.cif,3.18306,1.93133,3.16714,2.18052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-sxc_node1-N20_edge1-none,MOF_net-sxc_node1-N20_edge1-none.cif,4.00059,2.81436,4.00059,2.53984,0.0,0.0,0.0506,0.019922515,0.0,0.0506,0.0,0.0199225,0.0,57.7518
MOF_net-sxc_node1-N28_edge1-none,MOF_net-sxc_node1-N28_edge1-none.cif,3.15023,2.39505,3.05427,1.63554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-sxc_node1-N39_edge1-none,MOF_net-sxc_node1-N39_edge1-none.cif,4.9616,2.8601,4.46853,1.35875,0.0,0.0,0.1581,0.116356946,0.0,0.1581,0.0,0.116357,0.0,248.113
MOF_net-sxc_node1-N49_edge1-none,MOF_net-sxc_node1-N49_edge1-none.cif,3.37877,2.0044,3.37604,1.82266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-sxc_node1-N52_edge1-none,MOF_net-sxc_node1-N52_edge1-none.cif,3.02708,1.45836,3.00484,2.87427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-sxc_node1-N6_edge1-none,MOF_net-sxc_node1-N6_edge1-none.cif,3.12661,2.15619,3.05581,1.81293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-sxc_node1-N70_edge1-none,MOF_net-sxc_node1-N70_edge1-none.cif,5.59946,3.62427,5.37603,1.38747,0.0,0.0,0.2841,0.204761184,0.0,0.2841,0.0,0.204761,0.0,748.812
MOF_net-sxf_node1-N61_edge1-none,MOF_net-sxf_node1-N61_edge1-none.cif,5.83338,3.40399,5.83285,1.45889,0.0,0.0,0.1811,0.124135473,0.0,0.1811,0.0,0.124136,0.0,2052.68
MOF_net-sxg_node1-N19_edge1-none,MOF_net-sxg_node1-N19_edge1-none.cif,6.89587,2.89029,6.89587,1.81221,0.0,0.0,0.187,0.103188924,0.0,0.187,0.0,0.103189,0.0,1763.67
MOF_net-sxg_node1-N38_edge1-none,MOF_net-sxg_node1-N38_edge1-none.cif,8.04066,2.57313,7.93592,1.64832,0.0,0.0,0.1652,0.100223258,0.0,0.1652,0.0,0.100223,0.0,1787.75
MOF_net-sxh_node1-N38_edge1-none,MOF_net-sxh_node1-N38_edge1-none.cif,5.96432,2.88972,5.96432,1.81458,0.0,0.0,0.0988,0.054447861,0.0,0.0988,0.0,0.0544478,0.0,1942.45
MOF_net-sxp_node1-N38_edge1-none,MOF_net-sxp_node1-N38_edge1-none.cif,5.31238,2.79134,5.30732,2.02161,0.0,0.0,0.0281,0.013899813,0.0,0.0281,0.0,0.0138998,0.0,991.762
MOF_net-sxq_node1-N52_edge1-none,MOF_net-sxq_node1-N52_edge1-none.cif,4.73849,2.63803,4.7313,2.51095,0.0,0.0,0.0061,0.002429359,0.0,0.0061,0.0,0.00242936,0.0,178.23
MOF_net-thp-x_node1-N27_edge1-E2,MOF_net-thp-x_node1-N27_edge1-E2.cif,7.08797,3.0424,6.19027,1.82891,0.0,0.0,0.1208,0.06605027,0.0,0.1208,0.0,0.0660504,0.0,3123.03
MOF_net-thp-x_node1-N7_edge1-none,MOF_net-thp-x_node1-N7_edge1-none.cif,2.88805,1.16918,2.88805,4.48076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-thp-x_node1-N8_edge1-E2,MOF_net-thp-x_node1-N8_edge1-E2.cif,6.64979,2.79156,6.15619,1.92079,0.0,0.0,0.1287,0.067003681,0.0,0.1287,0.0,0.0670036,0.0,3234.64
MOF_net-tph_node1-N38_node2-N76_edge1-none,MOF_net-tph_node1-N38_node2-N76_edge1-none.cif,5.73714,2.37959,5.50537,1.65356,0.0,0.0,0.0589,0.035620117,0.0,0.0589,0.0,0.03562,0.0,782.448
MOF_net-tph_node1-N38_node2-N77_edge1-none,MOF_net-tph_node1-N38_node2-N77_edge1-none.cif,5.27847,2.56663,4.91485,1.64187,0.0,0.0,0.0673,0.040989847,0.0,0.0673,0.0,0.0409899,0.0,900.405
MOF_net-tph_node1-N52_node2-N76_edge1-none,MOF_net-tph_node1-N52_node2-N76_edge1-none.cif,5.92247,2.40607,5.92064,1.87357,0.0,0.0,0.1449,0.077338984,0.0,0.1449,0.0,0.077339,0.0,1724.83
MOF_net-tph_node1-N52_node2-N77_edge1-none,MOF_net-tph_node1-N52_node2-N77_edge1-none.cif,5.93164,2.53002,5.92528,1.86081,0.0,0.0,0.1485,0.079803956,0.0,0.1485,0.0,0.0798039,0.0,1779.81
MOF_net-tsi_node1-N77_edge1-none,MOF_net-tsi_node1-N77_edge1-none.cif,4.11589,2.14929,3.5575,1.61887,0.0,0.0,0.0127,0.007844978,0.0,0.0127,0.0,0.00784496,0.0,26.3453
MOF_net-tsi_node1-N9_edge1-none,MOF_net-tsi_node1-N9_edge1-none.cif,3.92443,2.84162,3.87077,1.4448,0.0,0.0,0.0136,0.009413068,0.0,0.0136,0.0,0.00941309,0.0,44.5937
MOF_net-tsx_node1-N19_node2-N66_edge1-none,MOF_net-tsx_node1-N19_node2-N66_edge1-none.cif,5.44908,3.66496,5.44908,2.05042,0.0,0.0,0.2907,0.141775831,0.0,0.2907,0.0,0.141776,0.0,537.975
MOF_net-tsx_node1-N19_node2-orgN23_edge1-none,MOF_net-tsx_node1-N19_node2-orgN23_edge1-none.cif,3.85059,1.95897,3.83972,1.61001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-tsx_node1-N19_node2-orgN2_edge1-none,MOF_net-tsx_node1-N19_node2-orgN2_edge1-none.cif,5.99887,3.64425,5.99643,1.13706,0.0,0.0,0.3353,0.294883296,0.0,0.3353,0.0,0.294883,0.0,959.158
MOF_net-tsx_node1-N19_node2-orgN3_edge1-none,MOF_net-tsx_node1-N19_node2-orgN3_edge1-none.cif,3.49656,2.69544,3.49656,1.68123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-tsx_node1-N19_node2-orgN5_edge1-none,MOF_net-tsx_node1-N19_node2-orgN5_edge1-none.cif,3.47275,2.66379,3.47273,1.68884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-tsx_node1-N28_node2-orgN11_edge1-none,MOF_net-tsx_node1-N28_node2-orgN11_edge1-none.cif,3.65658,2.78762,3.65647,1.43031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-tsx_node1-N28_node2-orgN22_edge1-none,MOF_net-tsx_node1-N28_node2-orgN22_edge1-none.cif,4.27845,2.59282,4.27845,1.4081,0.0,0.0,0.1344,0.095447766,0.0,0.1344,0.0,0.0954475,0.0,213.408
MOF_net-tsx_node1-N28_node2-orgN5_edge1-none,MOF_net-tsx_node1-N28_node2-orgN5_edge1-none.cif,3.7229,2.78062,3.7229,1.4083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-tsx_node1-N28_node2-orgN9_edge1-none,MOF_net-tsx_node1-N28_node2-orgN9_edge1-none.cif,2.50322,1.6977,2.50322,1.88092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-tsx_node1-N39_node2-orgN23_edge1-none,MOF_net-tsx_node1-N39_node2-orgN23_edge1-none.cif,4.56411,2.94217,4.56411,1.34516,0.0,0.0,0.1601,0.119019299,0.0,0.1601,0.0,0.119019,0.0,288.715
MOF_net-tsx_node1-N39_node2-orgN3_edge1-none,MOF_net-tsx_node1-N39_node2-orgN3_edge1-none.cif,4.3845,2.43513,4.3845,1.36347,0.0,0.0,0.1626,0.119254549,0.0,0.1626,0.0,0.119254,0.0,249.616
MOF_net-tsx_node1-N39_node2-orgN8_edge1-none,MOF_net-tsx_node1-N39_node2-orgN8_edge1-none.cif,2.81533,1.36167,2.62438,2.17997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-tsx_node1-N39_node2-orgN9_edge1-none,MOF_net-tsx_node1-N39_node2-orgN9_edge1-none.cif,3.6792,2.15345,3.6792,1.70088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-tsx_node1-N49_node2-orgN11_edge1-none,MOF_net-tsx_node1-N49_node2-orgN11_edge1-none.cif,3.53335,2.5862,3.53335,1.53335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-tsx_node1-N49_node2-orgN23_edge1-none,MOF_net-tsx_node1-N49_node2-orgN23_edge1-none.cif,3.77717,2.0713,3.77717,1.46237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-tsx_node1-N49_node2-orgN5_edge1-none,MOF_net-tsx_node1-N49_node2-orgN5_edge1-none.cif,3.51064,2.54433,3.42301,1.50385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-tsx_node1-N49_node2-orgN9_edge1-none,MOF_net-tsx_node1-N49_node2-orgN9_edge1-none.cif,2.86643,1.9133,2.86627,1.95407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-tsx_node1-N52_node2-orgN22_edge1-none,MOF_net-tsx_node1-N52_node2-orgN22_edge1-none.cif,4.16238,2.67936,4.16238,1.80548,0.0,0.0,0.0595,0.032955225,0.0,0.0595,0.0,0.0329553,0.0,73.3794
MOF_net-tsx_node1-N52_node2-orgN2_edge1-none,MOF_net-tsx_node1-N52_node2-orgN2_edge1-none.cif,5.97227,3.52277,5.92832,1.17757,0.0,0.0,0.3333,0.283040499,0.0,0.3333,0.0,0.283039,0.0,950.108
MOF_net-tsx_node1-N52_node2-orgN9_edge1-none,MOF_net-tsx_node1-N52_node2-orgN9_edge1-none.cif,2.94246,1.97681,2.94246,2.40837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-tsx_node1-N81_node2-orgN11_edge1-none,MOF_net-tsx_node1-N81_node2-orgN11_edge1-none.cif,5.68356,3.2406,5.41424,1.4936,0.0,0.0,0.3264,0.218532405,0.0,0.3264,0.0,0.218532,0.0,542.741
MOF_net-tsx_node1-N81_node2-orgN22_edge1-none,MOF_net-tsx_node1-N81_node2-orgN22_edge1-none.cif,5.77924,3.43969,5.77921,1.48647,0.0,0.0,0.3399,0.228662536,0.0,0.3399,0.0,0.228662,0.0,570.955
MOF_net-tsx_node1-N81_node2-orgN23_edge1-none,MOF_net-tsx_node1-N81_node2-orgN23_edge1-none.cif,5.47062,3.4916,5.47062,1.36887,0.0,0.0,0.3681,0.268907931,0.0,0.3681,0.0,0.268909,0.0,753.738
MOF_net-tsx_node1-N81_node2-orgN3_edge1-none,MOF_net-tsx_node1-N81_node2-orgN3_edge1-none.cif,5.64939,3.24983,5.64939,1.46216,0.0,0.0,0.3235,0.221248017,0.0,0.3235,0.0,0.221248,0.0,546.553
MOF_net-tsx_node1-N81_node2-orgN5_edge1-none,MOF_net-tsx_node1-N81_node2-orgN5_edge1-none.cif,5.58194,3.22401,5.36298,1.46731,0.0,0.0,0.3148,0.214542258,0.0,0.3148,0.0,0.214543,0.0,531.425
MOF_net-tsx_node1-N81_node2-orgN9_edge1-none,MOF_net-tsx_node1-N81_node2-orgN9_edge1-none.cif,4.23955,2.00123,4.23955,1.94119,0.0,0.0,0.0812,0.041830011,0.0,0.0812,0.0,0.0418301,0.0,96.1045
MOF_net-tzs_node1-N42_edge1-none,MOF_net-tzs_node1-N42_edge1-none.cif,9.78504,2.77807,9.78504,1.42489,0.0,0.0,0.2789,0.195734408,0.0,0.2789,0.0,0.195735,0.0,2424.02
MOF_net-ukb_node1-N4_edge1-none,MOF_net-ukb_node1-N4_edge1-none.cif,5.23624,3.01791,5.15054,1.58101,0.0,0.0,0.0324,0.020493229,0.0,0.0324,0.0,0.0204933,0.0,341.012
MOF_net-ukc_node1-N42_edge1-none,MOF_net-ukc_node1-N42_edge1-none.cif,5.43351,3.63388,5.43351,1.50685,0.0,0.0,0.1157,0.076782692,0.0,0.1157,0.0,0.0767829,0.0,1901.79
MOF_net-uke_node1-N18_edge1-none,MOF_net-uke_node1-N18_edge1-none.cif,4.40555,3.39045,4.39768,1.50177,0.0,0.0,0.0278,0.01851149,0.0,0.0278,0.0,0.0185115,0.0,289.096
MOF_net-ukf_node1-N4_edge1-none,MOF_net-ukf_node1-N4_edge1-none.cif,6.30529,2.25936,3.66674,1.55981,0.0,0.0,0.0698,0.04474904,0.0,0.0698,0.0,0.0447492,0.0,558.475
MOF_net-ukg_node1-N42_edge1-none,MOF_net-ukg_node1-N42_edge1-none.cif,3.72318,2.99209,3.72317,2.04215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-ukg_node1-N4_edge1-none,MOF_net-ukg_node1-N4_edge1-none.cif,3.85529,1.66178,3.83241,1.7041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-ukh_node1-N4_edge1-none,MOF_net-ukh_node1-N4_edge1-none.cif,4.60015,3.41894,4.59941,1.56111,0.0,0.0,0.0643,0.041188641,0.0,0.0643,0.0,0.0411887,0.0,514.04
MOF_net-uki_node1-N4_edge1-none,MOF_net-uki_node1-N4_edge1-none.cif,3.93198,2.61666,3.90886,1.70946,0.0,0.0,0.0027,0.001579446,0.0,0.0027,0.0,0.00157944,0.0,26.2822
MOF_net-ukj_node1-N18_edge1-none,MOF_net-ukj_node1-N18_edge1-none.cif,3.90226,3.19207,3.82003,1.5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-ukj_node1-N29_edge1-none,MOF_net-ukj_node1-N29_edge1-none.cif,4.61424,3.44139,4.61421,1.46466,0.0,0.0,0.1989,0.135799435,0.0,0.1989,0.0,0.1358,0.0,2098.81
MOF_net-ukj_node1-N74_edge1-none,MOF_net-ukj_node1-N74_edge1-none.cif,5.12632,3.40678,4.77816,1.94693,0.0,0.0,0.1439,0.073911235,0.0,0.1439,0.0,0.0739111,0.0,1574.34
MOF_net-ukk_node1-N29_edge1-none,MOF_net-ukk_node1-N29_edge1-none.cif,5.08896,3.34523,5.07023,1.61438,0.0,0.0,0.2456,0.152132707,0.0,0.2456,0.0,0.152133,0.0,1175.62
MOF_net-ukk_node1-N57_edge1-none,MOF_net-ukk_node1-N57_edge1-none.cif,3.88762,3.25679,3.87244,2.28245,0.0,0.0,0.0149,0.006528073,0.0,0.0149,0.0,0.00652806,0.0,53.2147
MOF_net-ukm_node1-N55_edge1-none,MOF_net-ukm_node1-N55_edge1-none.cif,5.58516,3.66679,5.56482,1.34765,0.0,0.0,0.256,0.189960301,0.0,0.256,0.0,0.189961,0.0,2436.95
MOF_net-uko_node1-N73_edge1-none,MOF_net-uko_node1-N73_edge1-none.cif,8.19546,3.10069,8.19386,1.69263,0.0,0.0,0.2639,0.155911215,0.0,0.2639,0.0,0.155911,0.0,4981.47
MOF_net-uku_node1-N42_edge1-none,MOF_net-uku_node1-N42_edge1-none.cif,12.26222,2.67481,11.17957,1.4988,0.0,0.0,0.2914,0.194422204,0.0,0.2914,0.0,0.194422,0.0,1805.82
MOF_net-ula_node1-N57_edge1-none,MOF_net-ula_node1-N57_edge1-none.cif,7.61888,3.69066,7.60948,1.60978,0.0,0.0,0.162,0.100634869,0.0,0.162,0.0,0.100635,0.0,4922.05
MOF_net-umg_node1-N4_edge1-none,MOF_net-umg_node1-N4_edge1-none.cif,4.34713,2.92609,4.33379,1.54312,0.0,0.0,0.0165,0.010692623,0.0,0.0165,0.0,0.0106926,0.0,133.445
