cif_file,name,KVRH,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Di,Df,Dif,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,3_cycle_norm,4_cycle_norm,5_cycle_norm,6_cycle_norm,7_cycle_norm,8_cycle_norm,9_cycle_norm,10_cycle_norm,11_cycle_norm,12_cycle_norm,density
mof_66.cif,mof_66,7.547543,505.7436,891.9232,4098.384,4722.432,11880,32128,66816,86208,60,152,420,696,620,2288,4572,6048,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600,2560,7040,6880,1,8,10,22,64,176,336,400,2.3716,8.9936,14.1372,24.8556,0,-16.88,-5.92,-44.64,0,256,224,708,0,0,0,0,0,42,38,126,0,6.48,6.22,17.74,99.3544,161.211,195.5404,135.201,544,888,1072,744,12,22,24,18,46,88,76,64,6.8748,12.7974,13.7432,10.4258,11.8336,8.772,20.6056,8.772,64,48,112,48,1,1,2,1,1,3,3,2,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0,0.89,0.89,0.89,0,2,2,2,0,0,0,0,0,-2,-1,-1,0,-0.04,-0.04,-0.04,0,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.62998,11.47584,12.53969,1948.23,3578.61,0.7879,1.447254826,0.7879,0,1.44726,0,26218.3,0,0,0.4,0,0.6,0,0,0,0,0,0,0.54441
mof_80.cif,mof_80,19.12403,505.7436,891.9232,4098.384,4722.432,11880,32128,66816,86208,60,152,420,696,620,2288,4572,6048,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600,2560,7040,6880,1,8,10,22,64,176,336,400,2.3716,8.9936,14.1372,24.8556,0,-16.88,-5.92,-44.64,0,256,224,708,0,0,0,0,0,42,38,126,0,6.48,6.22,17.74,73.3444,109.191,143.5204,83.181,400,600,784,456,8,14,16,10,30,56,44,34,4.5032,8.0542,9,5.6826,11.8336,8.772,20.6056,8.772,64,48,112,48,1,1,2,1,1,3,3,2,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0,0.89,0.89,0.89,0,2,2,2,0,0,0,0,0,-2,-1,-1,0,-0.04,-0.04,-0.04,0,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10284,5.33062,6.10284,1659.09,1191.05,0.4168,0.299218929,0.4168,0,0.299218,0,4847.69,0,0,0.4,0,0.6,0,0,0,0,0,0,1.39296
mof_74.cif,mof_74,5.594781,505.7436,891.9232,4098.384,4722.432,11880,32128,66816,86208,60,152,420,696,620,2288,4572,6048,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600,2560,7040,6880,1,8,10,22,64,176,336,400,2.3716,8.9936,14.1372,24.8556,0,-16.88,-5.92,-44.64,0,256,224,708,0,0,0,0,0,42,38,126,0,6.48,6.22,17.74,144.7244,271.116,389.3404,393.241,692,1296,1744,1468,20,40,56,62,96,220,272,270,9.794,21.0056,27.788,27.2974,11.8336,8.772,20.6056,8.772,64,48,112,48,1,1,2,1,1,3,3,2,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0,0.89,0.89,0.89,0,2,2,2,0,0,0,0,0,-2,-1,-1,0,-0.04,-0.04,-0.04,0,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.43896,13.55022,14.43148,1850.36,3963.63,0.7917,1.695884636,0.7917,0,1.69589,0,34242,0,0,0.4,0,0.6,0,0,0,0,0,0,0.466836
mof_77.cif,mof_77,6.029895,505.7436,891.9232,4098.384,4722.432,11880,32128,66816,86208,60,152,420,696,620,2288,4572,6048,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600,2560,7040,6880,1,8,10,22,64,176,336,408,2.3716,8.9936,14.1372,24.8556,0,-16.88,-5.92,-44.64,0,256,224,708,0,0,0,0,0,42,38,125,0,6.48,6.22,17.74,144.7244,271.116,389.3404,415.324,692,1296,1744,1588,20,40,56,64,96,222,280,274,9.794,21.0056,27.788,28.36,11.8336,8.772,20.6056,13.158,64,48,112,72,1,1,2,1.5,1,3,3.5,4,0.5329,0.5621,1.095,0.84315,28.09,59.89,87.98,89.835,0,0.89,0.89,1.335,0,2,2,3,0,0,0,0,0,-2,-1.5,-2.5,0,-0.04,-0.04,-0.06,0,-6,-6,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.63362,12.93448,14.63362,1773.78,3781.8,0.7979,1.701163247,0.7979,0,1.70116,0,34348.6,0,0,0.4,0,0.6,0,0,0,0,0,0,0.469032
mof_82.cif,mof_82,4.826805,505.7436,891.9232,4098.384,4722.432,11880,32128,66816,86208,60,152,420,696,620,2288,4572,6048,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600,2560,7040,6880,1,8,10,22,64,176,336,416,2.3716,8.9936,14.1372,24.8556,0,-16.88,-5.92,-44.64,0,256,224,708,0,0,0,0,0,42,38,124,0,6.48,6.22,17.74,190.0944,381.021,583.1404,695.447,840,1704,2416,2432,28,58,88,110,146,356,484,486,12.7132,29.2138,41.8328,46.2942,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.55601,15.32345,16.55218,1611.59,3928.38,0.8065,1.965912803,0.8065,0,1.96591,0,43774.3,0,0,0.4,0,0.6,0,0,0,0,0,0,0.410242
mof_86.cif,mof_86,3.934331,505.7436,891.9232,4098.384,4722.432,11880,32128,66816,86208,60,152,420,696,620,2288,4572,6048,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600,2560,7040,6880,1,8,10,22,64,176,336,416,2.3716,8.9936,14.1372,24.8556,0,-16.88,-5.92,-44.64,0,256,224,708,0,0,0,0,0,42,38,124,0,6.48,6.22,17.74,210.2536,419.1432,600.5056,651.1494,1132,2268,3244,3492,24,52,72,74,124,288,364,342,13.6248,29.85,41.0984,41.9274,11.8336,8.772,20.6056,20.9152,64,48,112,112,1,1,2,2,1,3,4,4,0.5329,0.5621,1.095,1.095,28.09,59.89,87.98,78.44,0,0.89,0.89,0.8,0,2,2,2,0,0,0,0,0,-2,-2,-2,0,-0.04,-0.04,-0.04,0,-6,-6,-4.2,9.2416,16.9936,24.7456,36.28746667,49,91,133,193.6666667,1,2,3,4,4,10,16,16.66666667,0.5625,1.14,1.7175,2.255,54.76,138.38,222,237.54,0,0.49,0.98,0.223333333,0,1,2,0.333333333,0,0,0,0,0,-1,-2,-0.333333333,0,-0.02,-0.04,-0.006666667,0,-3.9,-7.8,-2.5,18.40912,16.48863,18.33414,1454.16,3806.04,0.8294,2.170829124,0.8294,0,2.17083,0,107736,0,0,0.4,0,0.6,0,0,0,0,0,0,0.382066
mof_87.cif,mof_87,3.440264,505.7436,891.9232,4098.384,4722.432,11880,32128,66816,86208,60,152,420,696,620,2288,4572,6048,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600,2560,7040,6880,1,8,10,22,64,176,336,416,2.3716,8.9936,14.1372,24.8556,0,-16.88,-5.92,-44.64,0,256,224,708,0,0,0,0,0,42,38,124,0,6.48,6.22,17.74,203.0994,407.031,609.1504,721.457,912,1848,2560,2576,30,62,92,114,154,372,500,500,13.899,31.5854,44.2044,48.6658,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.76679,18.1521,19.76091,1317.61,4385.96,0.855,2.846062946,0.855,0,2.84607,0,66097,0,0,0.4,0,0.6,0,0,0,0,0,0,0.300415
mof_144.cif,mof_144,36.04343,493.0336,911.1872,4200.5008,4716.928,12016,32768,70528,89920,56,152,428,680,628,2320,4732,6256,38.3066,134.7288,299.5068,458.732,1.7689,36.6016,26.18326667,102.809,1600,2560,7306.666667,7200,1,8,10,23.33333333,64,176,357.3333333,448,2.3716,8.9936,14.95853333,26.43666667,0,-16.88,-6.386666667,-46.26666667,0,256,217.3333333,753.3333333,0,0,0,0,0,42,35.33333333,130.6666667,0,6.48,5.686666667,18.76666667,118.7144,219.096,337.3204,385.387,548,1008,1456,1420,16,32,48,58,80,192,256,250,7.4224,16.2624,23.0448,24.6794,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70627,4.54496,7.67745,1459.72,1160.52,0.3353,0.266574443,0.3353,0,0.266574,0,11105.2,0,0.266666667,0.622222222,0.111111111,0,0,0,0,0,0,0,1.25781
mof_145.cif,mof_145,37.9498,493.0336,911.1872,4200.5008,4716.928,12016,32768,70528,89920,56,152,428,680,628,2320,4732,6256,38.3066,134.7288,299.5068,458.732,1.7689,36.6016,26.18326667,102.809,1600,2560,7306.666667,7200,1,8,10,23.33333333,64,176,357.3333333,448,2.3716,8.9936,14.95853333,26.43666667,0,-16.88,-6.386666667,-46.26666667,0,256,217.3333333,753.3333333,0,0,0,0,0,42,35.33333333,130.6666667,0,6.48,5.686666667,18.76666667,110.3108,195.1684,278.5088,279.309,596,1060,1508,1500,12,24,32,30,56,124,140,114,6.7532,13.7384,18.1184,16.8158,11.8336,8.772,20.6056,20.9152,64,48,112,112,1,1,2,2,1,3,4,4,0.5329,0.5621,1.095,1.095,28.09,59.89,87.98,78.44,0,0.89,0.89,0.8,0,2,2,2,0,0,0,0,0,-2,-2,-2,0,-0.04,-0.04,-0.04,0,-6,-6,-4.2,9.2416,16.9936,24.7456,37.9088,49,91,133,203,1,2,3,4,4,10,16,14,0.5625,1.14,1.7175,2.235,54.76,138.38,222,216.82,0,0.49,0.98,-0.31,0,1,2,-1,0,0,0,0,0,-1,-2,1,0,-0.02,-0.04,0.02,0,-3.9,-7.8,0.3,8.47576,4.59209,8.46861,1689.13,1287.64,0.3945,0.300729526,0.3945,0,0.30073,0,12686,0,0.266666667,0.622222222,0.111111111,0,0,0,0,0,0,0,1.31181
mof_148.cif,mof_148,26.66164,493.0336,911.1872,4200.5008,4716.928,12016,32768,70528,89920,56,152,428,680,628,2320,4732,6256,38.3066,134.7288,299.5068,458.732,1.7689,36.6016,26.18326667,102.809,1600,2560,7306.666667,7200,1,8,10,23.33333333,64,176,357.3333333,421.3333333,2.3716,8.9936,14.95853333,26.43666667,0,-16.88,-6.386666667,-46.26666667,0,256,217.3333333,753.3333333,0,0,0,0,0,42,35.33333333,134,0,6.48,5.686666667,18.76666667,86.3494,135.201,169.5304,109.191,472,744,928,600,10,18,20,14,38,72,60,48,5.689,10.4258,11.3716,8.0542,11.8336,8.772,20.6056,8.772,64,48,112,48,1,1,2,1,1,3,3,2,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0,0.89,0.89,0.89,0,2,2,2,0,0,0,0,0,-2,-1,-1,0,-0.04,-0.04,-0.04,0,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.64941,6.14214,10.5989,2331.48,2446.46,0.6342,0.66547744,0.6342,0,0.665478,0,12621.5,0,0.266666667,0.622222222,0.111111111,0,0,0,0,0,0,0,0.953
mof_153.cif,mof_153,21.28799,493.0336,911.1872,4200.5008,4716.928,12016,32768,70528,89920,56,152,428,680,628,2320,4732,6256,38.3066,134.7288,299.5068,458.732,1.7689,36.6016,26.18326667,102.809,1600,2560,7306.666667,7200,1,8,10,23.33333333,64,176,357.3333333,434.6666667,2.3716,8.9936,14.95853333,26.43666667,0,-16.88,-6.386666667,-46.26666667,0,256,217.3333333,753.3333333,0,0,0,0,0,42,35.33333333,132.3333333,0,6.48,5.686666667,18.76666667,131.7194,245.106,363.3304,389.314,620,1152,1600,1444,18,36,52,60,88,206,264,260,8.6082,18.634,25.4164,25.9884,11.8336,8.772,20.6056,13.158,64,48,112,72,1,1,2,1.5,1,3,3.5,4,0.5329,0.5621,1.095,0.84315,28.09,59.89,87.98,89.835,0,0.89,0.89,1.335,0,2,2,3,0,0,0,0,0,-2,-1.5,-2.5,0,-0.04,-0.04,-0.06,0,-6,-6,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98896,6.70314,9.93242,2332.52,2823.76,0.5499,0.665711097,0.5499,0,0.665711,0,29857.2,0,0.266666667,0.622222222,0.111111111,0,0,0,0,0,0,0,0.826034
mof_159.cif,mof_159,19.77632,493.0336,911.1872,4200.5008,4716.928,12016,32768,70528,89920,56,152,428,680,628,2320,4732,6256,38.3066,134.7288,299.5068,458.732,1.7689,36.6016,26.18326667,102.809,1600,2560,7306.666667,7200,1,8,10,23.33333333,64,176,357.3333333,448,2.3716,8.9936,14.95853333,26.43666667,0,-16.88,-6.386666667,-46.26666667,0,256,217.3333333,753.3333333,0,0,0,0,0,42,35.33333333,130.6666667,0,6.48,5.686666667,18.76666667,160.2822,307.1558,439.5072,465.2292,864,1664,2376,2496,18,38,52,52,90,206,252,228,10.189,21.7942,29.6084,29.3716,11.8336,8.772,20.6056,20.9152,64,48,112,112,1,1,2,2,1,3,4,4,0.5329,0.5621,1.095,1.095,28.09,59.89,87.98,78.44,0,0.89,0.89,0.8,0,2,2,2,0,0,0,0,0,-2,-2,-2,0,-0.04,-0.04,-0.04,0,-6,-6,-4.2,9.2416,16.9936,24.7456,36.6928,49,91,133,196,1,2,3,4,4,10,16,16,0.5625,1.14,1.7175,2.25,54.76,138.38,222,232.36,0,0.49,0.98,0.09,0,1,2,0,0,0,0,0,0,-1,-2,0,0,-0.02,-0.04,0,0,-3.9,-7.8,-1.8,12.68321,8.13934,12.65945,2116.2,2785.27,0.6426,0.845770031,0.6426,0,0.84577,0,44671.9,0,0.266666667,0.622222222,0.111111111,0,0,0,0,0,0,0,0.759781
mof_160.cif,mof_160,17.09916,493.0336,911.1872,4200.5008,4716.928,12016,32768,70528,89920,56,152,428,680,628,2320,4732,6256,38.3066,134.7288,299.5068,458.732,1.7689,36.6016,26.18326667,102.809,1600,2560,7306.666667,7200,1,8,10,23.33333333,64,176,357.3333333,421.3333333,2.3716,8.9936,14.95853333,26.43666667,0,-16.88,-6.386666667,-46.26666667,0,256,217.3333333,753.3333333,0,0,0,0,0,42,35.33333333,134,0,6.48,5.686666667,18.76666667,99.3544,161.211,195.5404,135.201,544,888,1072,744,12,22,24,18,46,88,76,64,6.8748,12.7974,13.7432,10.4258,11.8336,8.772,20.6056,8.772,64,48,112,48,1,1,2,1,1,3,3,2,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0,0.89,0.89,0.89,0,2,2,2,0,0,0,0,0,-2,-1,-1,0,-0.04,-0.04,-0.04,0,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.15772,8.42706,14.1375,2184.57,3402.73,0.7093,1.104821777,0.7093,0,1.10482,0,45434,0,0.266666667,0.622222222,0.111111111,0,0,0,0,0,0,0,0.642004
mof_174.cif,mof_174,46.6763,493.0336,911.1872,4200.5008,4716.928,12016,32768,70528,89920,56,152,428,680,628,2320,4732,6256,38.3066,134.7288,299.5068,458.732,1.7689,36.6016,26.18326667,102.809,1600,2560,7306.666667,7200,1,8,10,23.33333333,64,176,357.3333333,421.3333333,2.3716,8.9936,14.95853333,26.43666667,0,-16.88,-6.386666667,-46.26666667,0,256,217.3333333,753.3333333,0,0,0,0,0,42,35.33333333,134,0,6.48,5.686666667,18.76666667,73.3444,109.191,143.5204,83.181,400,600,784,456,8,14,16,10,30,56,44,34,4.5032,8.0542,9,5.6826,11.8336,8.772,20.6056,8.772,64,48,112,48,1,1,2,1,1,3,3,2,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0,0.89,0.89,0.89,0,2,2,2,0,0,0,0,0,-2,-1,-1,0,-0.04,-0.04,-0.04,0,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1411,4.13738,7.1319,1428.77,930.388,0.408,0.26568208,0.408,0,0.265682,0,4615.04,0,0.266666667,0.622222222,0.111111111,0,0,0,0,0,0,0,1.53567
mof_191.cif,mof_191,29.61274,267.3288,539.392,1331.8464,1603.3152,4292,10176,20076,26112,29,72,140,208,212,608,1132,1472,20.1529,54.7792,101.256,151.256,3.5344,32.336,29.7792,96.7824,729,1080,2835,3240,1,5,7,16,25,60,135,180,1.5876,4.599,8.6436,14.9184,0,-7.8,-2.68,-21.4,0,95,84,312,0,0,0,0,0,13,8,44,0,2.65,1.96,8.32,118.7144,219.096,337.3204,385.387,548,1008,1456,1420,16,32,48,58,80,192,256,250,7.4224,16.2624,23.0448,24.6794,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65067,4.95562,8.58331,1522.86,1420.16,0.4838,0.451171292,0.4838,0,0.451173,0,1360.82,0,0,0.857142857,0,0.142857143,0,0,0,0,0,0,1.07232
mof_192.cif,mof_192,31.26521,267.3288,539.392,1331.8464,1603.3152,4292,10176,20076,26112,29,72,140,208,212,608,1132,1472,20.1529,54.7792,101.256,151.256,3.5344,32.336,29.7792,96.7824,729,1080,2835,3240,1,5,7,16,25,60,135,180,1.5876,4.599,8.6436,14.9184,0,-7.8,-2.68,-21.4,0,95,84,312,0,0,0,0,0,13,8,44,0,2.65,1.96,8.32,110.3108,195.1684,278.5088,279.309,596,1060,1508,1500,12,24,32,30,56,124,140,114,6.7532,13.7384,18.1184,16.8158,11.8336,8.772,20.6056,20.9152,64,48,112,112,1,1,2,2,1,3,4,4,0.5329,0.5621,1.095,1.095,28.09,59.89,87.98,78.44,0,0.89,0.89,0.8,0,2,2,2,0,0,0,0,0,-2,-2,-2,0,-0.04,-0.04,-0.04,0,-6,-6,-4.2,9.2416,16.9936,24.7456,37.9088,49,91,133,203,1,2,3,4,4,10,16,14,0.5625,1.14,1.7175,2.235,54.76,138.38,222,216.82,0,0.49,0.98,-0.31,0,1,2,-1,0,0,0,0,0,-1,-2,1,0,-0.02,-0.04,0.02,0,-3.9,-7.8,0.3,8.74219,4.93013,8.67943,1754.71,1561.14,0.5443,0.484256977,0.5443,0,0.484257,0,1486.03,0,0,0.857142857,0,0.142857143,0,0,0,0,0,0,1.12399
mof_195.cif,mof_195,21.92184,267.3288,539.392,1331.8464,1603.3152,4292,10176,20076,26112,29,72,140,208,212,608,1132,1472,20.1529,54.7792,101.256,151.256,3.5344,32.336,29.7792,96.7824,729,1080,2835,3240,1,5,7,16,25,60,135,160,1.5876,4.599,8.6436,14.9184,0,-7.8,-2.68,-21.4,0,95,84,312,0,0,0,0,0,13,8,48,0,2.65,1.96,8.32,86.3494,135.201,169.5304,109.191,472,744,928,600,10,18,20,14,38,72,60,48,5.689,10.4258,11.3716,8.0542,11.8336,8.772,20.6056,8.772,64,48,112,48,1,1,2,1,1,3,3,2,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0,0.89,0.89,0.89,0,2,2,2,0,0,0,0,0,-2,-1,-1,0,-0.04,-0.04,-0.04,0,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73594,5.84349,9.73594,2435.03,3111.95,0.6937,0.886542497,0.6937,0,0.886543,0,1171.79,0,0,0.857142857,0,0.142857143,0,0,0,0,0,0,0.782478
mof_200.cif,mof_200,18.20897,267.3288,539.392,1331.8464,1603.3152,4292,10176,20076,26112,29,72,140,208,212,608,1132,1472,20.1529,54.7792,101.256,151.256,3.5344,32.336,29.7792,96.7824,729,1080,2835,3240,1,5,7,16,25,60,135,170,1.5876,4.599,8.6436,14.9184,0,-7.8,-2.68,-21.4,0,95,84,312,0,0,0,0,0,13,8,46,0,2.65,1.96,8.32,131.7194,245.106,363.3304,389.314,620,1152,1600,1444,18,36,52,60,88,206,264,260,8.6082,18.634,25.4164,25.9884,11.8336,8.772,20.6056,13.158,64,48,112,72,1,1,2,1.5,1,3,3.5,4,0.5329,0.5621,1.095,0.84315,28.09,59.89,87.98,89.835,0,0.89,0.89,1.335,0,2,2,3,0,0,0,0,0,-2,-1.5,-2.5,0,-0.04,-0.04,-0.06,0,-6,-6,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.60156,7.15506,10.58667,2212.2,3119.49,0.6553,0.924058808,0.6553,0,0.924058,0,3082.01,0,0,0.857142857,0,0.142857143,0,0,0,0,0,0,0.709154
mof_204.cif,mof_204,8.8041,267.3288,545.8592,1367.3472,1614.392,4292,10392,20268,25992,29,73,143,209,220,645,1185,1512,20.1529,55.699,102.8547,151.4604,3.5344,33.1444,29.7792,95.974,729,1107,2835,3213,1,5.125,7,15.875,26.375,64.375,140.25,184.25,1.5876,4.713975,8.6436,14.803425,0,-7.995,-2.68,-21.205,0,97.375,84,309.625,0,0,0,0,0,13.875,8.5,45.25,0,2.71625,1.96,8.25375,177.0894,355.011,557.1304,682.442,768,1560,2272,2360,26,54,84,108,138,342,484,524,11.5274,26.8422,39.4612,45.1084,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75728,8.67985,10.62542,2214.69,3771.16,0.6939,1.181566943,0.6939,0,1.18157,0,4758.28,0,0,0.857142857,0,0.142857143,0,0,0,0,0,0,0.587271
