iter	Passed	Remaining
552	5810	15203
553	5819	15188
554	5828	15174
555	5839	15167
556	5846	15147
557	5855	15131
558	5865	15119
559	5874	15105
560	5885	15096
561	5893	15079
562	5902	15064
563	5910	15047
564	5920	15035
565	5931	15028
566	5941	15015
567	5950	15002
568	5957	14982
569	5965	14965
570	5974	14951
571	5984	14941
572	5993	14926
573	6001	14909
574	6010	14895
575	6019	14880
576	6026	14863
577	6036	14851
578	6049	14846
579	6058	14833
580	6068	14820
581	6077	14807
582	6085	14790
583	6093	14774
584	6103	14762
585	6111	14747
586	6120	14732
587	6129	14719
588	6137	14702
589	6149	14695
590	6159	14685
591	6168	14671
592	6178	14659
593	6187	14646
594	6195	14630
595	6204	14616
596	6214	14604
597	6224	14593
598	6233	14578
599	6241	14562
600	6250	14550
601	6258	14533
602	6264	14513
603	6274	14502
604	6284	14491
605	6296	14483
606	6306	14472
607	6316	14462
608	6326	14450
609	6334	14434
610	6341	14416
611	6350	14402
612	6357	14385
613	6364	14367
614	6372	14350
615	6381	14338
616	6389	14320
617	6398	14307
618	6407	14295
619	6415	14278
620	6425	14268
621	6434	14254
622	6441	14237
623	6451	14225
624	6458	14209
625	6468	14198
626	6476	14181
627	6486	14170
628	6493	14153
629	6502	14139
630	6511	14127
631	6519	14112
632	6527	14096
633	6535	14080
634	6545	14069
635	6554	14057
636	6565	14047
637	6574	14034
638	6583	14022
639	6593	14011
640	6602	13998
641	6611	13986
642	6618	13968
643	6627	13954
644	6634	13936
645	6644	13927
646	6654	13915
647	6661	13899
648	6668	13882
649	6677	13868
650	6688	13859
651	6697	13847
652	6706	13834
653	6715	13821
654	6725	13810
655	6735	13799
656	6744	13786
657	6752	13772
658	6761	13759
659	6771	13747
660	6779	13732
661	6789	13722
662	6798	13709
663	6806	13694
664	6815	13681
665	6822	13666
666	6830	13651
667	6839	13638
668	6851	13630
669	6859	13617
670	6867	13601
671	6877	13591
672	6885	13576
673	6894	13564
674	6904	13553
675	6916	13545
676	6923	13529
677	6930	13513
678	6938	13497
679	6946	13484
680	6960	13481
681	6969	13469
682	6980	13460
683	6989	13448
684	6997	13434
685	7006	13421
686	7016	13409
687	7025	13397
688	7035	13387
689	7045	13375
690	7054	13362
691	7064	13352
692	7070	13334
693	7077	13318
694	7084	13303
695	7096	13294
696	7104	13282
697	7112	13268
698	7121	13254
699	7129	13241
700	7136	13225
701	7144	13210
702	7153	13197
703	7162	13184
704	7169	13170
705	7179	13158
706	7187	13144
707	7194	13129
708	7204	13118
709	7212	13104
710	7220	13090
711	7229	13078
712	7239	13066
713	7247	13054
714	7257	13043
715	7266	13031
716	7279	13026
717	7289	13014
718	7297	13000
719	7306	12990
720	7314	12975
721	7323	12962
722	7329	12946
723	7337	12932
724	7346	12920
725	7353	12903
726	7360	12888
727	7368	12874
