name,data_type,net,KVRH,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Di,Df,Dif,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,3_cycle_norm,4_cycle_norm,5_cycle_norm,6_cycle_norm,7_cycle_norm,8_cycle_norm,9_cycle_norm,10_cycle_norm,11_cycle_norm,12_cycle_norm,density
MOF_net-ibd_node1-N18_node2-N38_edge1-E13,2inor_1edge,ibd,8.299975301807162,157.8079600000001,313.8105599999999,722.1607199999999,701.5123199999997,2498.8,5750.4,8734.8,8688.0,17.2,42.0,74.4,87.6,121.2,330.0,504.0,513.6,11.955039999999997,31.67615999999999,51.18191999999996,58.97231999999999,3.441650000000009,30.28920000000005,22.83860000000004,54.22090000000005,702.5,1006.0,1636.0,1805.5,1.0,4.75,5.25,9.5,23.75,52.25,88.75,108.25,1.5750499999999992,4.350799999999995,5.979150000000006,8.882499999999991,0.0,-7.534999999999991,-2.6124999999999976,-11.78250000000001,0.0,87.75,76.75,182.0,0.0,0.0,0.0,0.0,0.0,13.25,7.0,22.25,0.0,2.492499999999997,1.817499999999996,4.824999999999991,235.4644000000004,490.9259999999997,776.9404000000003,979.4970000000015,988.0,2112.0,3088.0,3300.0,36.0,76.0,120.0,158.0,196.0,492.0,712.0,798.0,15.63239999999998,37.422000000000025,55.87759999999989,65.53740000000009,11.833599999999974,8.771999999999986,20.605599999999964,17.543999999999972,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999988,0.5621000000000008,1.0949999999999989,1.1242000000000016,28.09000000000008,59.88999999999994,87.97999999999969,119.77999999999987,0.0,0.8899999999999969,0.8899999999999969,1.7799999999999938,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.784370000000006,12.7706,16.120079999999998,1570.62,6253.38,0.8174,3.2544472934019213,0.8174,0.0,3.25445,0.0,195259.0,0.0,0.0,0.238095238,0.0,0.619047619,0.0,0.142857143,0.0,0.0,0.0,0.0,0.251164
MOF_net-gar_node1-N79_node2-N13_edge1-E0,2inor_1edge,gar,6.922414492,304.36928,617.5648,1276.3,1534.82144,4903.2,8664.0,12586.4,11092.8,44.0,102.4,177.6,235.2,302.4,883.2,1395.2,1684.8,25.71128,68.45888,115.92432,141.99024,1.0924,17.164,15.793,36.59435,1095.75,993.75,1671.75,1332.75,1.0,4.75,7.5,13.0,24.25,73.0,119.5,160.75,2.0239,5.066075,10.125,12.98655,0.0,-10.965,-7.55,-22.1675,0.0,87.25,63.75,119.75,0.0,0.0,0.0,0.0,0.0,9.0,8.75,24.0,0.0,3.43,3.225,8.855,246.9013,544.731,912.0552,1174.467,949.0,2208.0,3408.0,3864.0,40.0,86.0,146.0,192.0,232.0,598.0,924.0,1118.0,16.2696,40.9486,64.741,80.314,11.2576,10.268,21.42382222,23.38577778,60.66666667,56.0,103.5555556,92.44444444,1.0,1.222222222,2.444444444,2.888888889,1.666666667,5.0,7.333333333,7.555555556,0.539477778,0.693855556,1.2414,1.306111111,34.01666667,83.74555556,131.0167173,142.4929504,0.0,0.91,1.58,2.693333333,0.0,2.0,5.333333333,10.66666667,0.0,0.0,0.0,0.0,0.0,-2.0,-2.222222222,-2.888888889,0.0,-0.04,0.115555556,0.342222222,0.0,-6.4,-7.114271111,-8.385677778,3.080533333,5.168,9.626666667,7.042666667,16.33333333,28.0,32.66666667,18.66666667,0.333333333,0.666666667,1.333333333,1.0,1.333333333,4.0,5.333333333,3.333333333,0.1875,0.385,0.57,0.3775,18.25333333,55.74666667,77.98174267,50.10840933,0.0,0.326666667,0.886666667,0.723333333,0.0,0.666666667,4.666666667,4.333333333,0.0,0.0,0.0,0.0,0.0,-0.666666667,0.0,0.333333333,0.0,-0.013333333,0.24,0.246666667,0.0,-2.6,-0.671406667,0.628593333,21.60076,18.18657,21.16756,1428.01,5618.99,0.7796,3.067600535,0.7796,0.0,3.0676,0.0,229622.0,0.0,0.0,0.476190476,0.0,0.0,0.0,0.523809524,0.0,0.0,0.0,0.0,0.25414
MOF_net-tbo_node1-N83_node2-N24_edge1-E7,2inor_1edge,tbo,1.327833095,100.2871714,189.7848,507.6570857,293.2354286,5729.285714,8364.0,5346.0,1604.571429,12.14285714,29.14285714,56.57142857,36.0,109.7142857,363.4285714,331.7142857,92.57142857,8.791,25.32977143,36.51668571,20.5524,2.635371429,32.86182857,18.49114286,38.08971429,5197.0,3842.571429,1393.714286,2613.428571,1.0,6.857142857,4.285714286,8.571428571,53.14285714,140.5714286,77.14285714,133.7142857,2.4676,8.249485714,4.9764,8.935542857,0.0,-11.36571429,-3.677142857,-7.937142857,0.0,472.2857143,206.5714286,419.1428571,0.0,0.0,0.0,0.0,0.0,35.14285714,12.85714286,30.85714286,0.0,6.017142857,3.162857143,7.062857143,311.3649,670.752,1103.8694,1338.0645,1162.5,2628.0,3905.0,4443.0,50.5,106.0,178.0,217.0,284.0,702.0,1018.0,1245.0,19.92705,49.3416,75.0098,91.4379,10.176825,13.432125,19.92595,18.82625,55.125,73.5,101.125,87.125,1.0,1.625,2.25,2.5,3.375,7.125,9.0,10.75,0.5516,0.9249625,1.1927,1.2484,56.32375,120.20375,144.4681535,178.7942483,0.0,0.23375,0.8275,1.45375,0.0,0.5,2.875,5.875,0.0,0.0,0.0,0.0,0.0,-0.5,-1.25,-1.5,0.0,-0.01,0.0675,0.195,0.0,-1.725,-3.5142775,-4.22944375,10.5376,16.014,33.2396,26.556,56.5,87.0,150.5,100.5,1.0,2.0,4.0,3.5,5.0,15.0,21.5,16.5,0.5477,1.1473,1.9725,1.55585,41.425,155.375,230.152614,193.538921,0.0,1.18,2.02,2.64,0.0,2.5,8.5,12.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.5,1.0,0.0,-0.05,0.33,0.51,0.0,-8.85,-5.95711,-5.560665,58.96438,34.76555,57.51303,542.854,6790.48,0.9312,11.64822656,0.9312,0.0,11.6482,0.0,889773.0,0.0,0.0,0.0,0.0,0.555555556,0.0,0.222222222,0.0,0.0,0.0,0.222222222,0.0799435
MOF_net-eea_node1-N83_node2-N43_edge1-E1,2inor_1edge,eea,0.719927106,230.4038667,484.6456,1497.5612,1447.147333,9484.0,16405.33333,16862.66667,14068.0,30.66666667,78.66666667,176.0,201.3333333,296.0,989.3333333,1384.666667,1445.333333,18.26993333,59.55466667,105.6350667,115.9385333,1.6722,39.1461,19.7685,43.995,6280.0,5468.0,4604.0,5560.0,1.0,9.5,6.5,13.0,90.5,238.0,225.5,341.0,2.87305,11.9226,9.2474,16.0612,0.0,-18.29,-7.83,-19.375,0.0,663.0,390.0,837.0,0.0,0.0,0.0,0.0,0.0,65.5,40.5,92.0,0.0,9.065,5.535,12.51,430.0477333,943.976,1509.6404,1970.170333,1721.333333,3952.0,5808.0,6533.333333,69.33333333,149.3333333,240.0,324.6666667,389.3333333,992.0,1472.0,1727.333333,29.31573333,72.688,110.5989333,134.2740667,10.3463219,12.93408571,20.34715048,22.03548571,55.99047619,70.74285714,106.6190476,105.7714286,1.0,1.561904762,2.285714286,2.847619048,3.104761905,6.8,9.219047619,12.34285714,0.5497,0.8888,1.244739048,1.463393333,52.76857143,114.5281905,151.0875163,200.8468981,0.0,0.343428571,0.906380952,1.629428571,0.0,0.742857143,2.580952381,5.971428571,0.0,0.0,0.0,0.0,0.0,-0.742857143,-1.580952381,-2.038095238,0.0,-0.014857143,0.019809524,0.16152381,0.0,-2.485714286,-5.143872857,-6.183042762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.35292,40.65112,58.641,587.015,5769.47,0.9117,8.960636886,0.9117,0.0,8.96064,0.0,612102.0,0.0,0.0,0.333333333,0.0,0.166666667,0.0,0.333333333,0.0,0.0,0.0,0.166666667,0.101745
MOF_net-iac_node1-N73_node2-N28_edge1-E13,2inor_1edge,iac,1.4882599675247152,144.0814000000001,265.32095999999984,499.0276,562.9708800000002,4237.6,6460.8,6112.0,6105.6,16.4,36.8,54.4,68.8,96.0,238.4,296.0,320.0,12.034800000000004,28.905759999999976,38.11512000000001,43.78176000000003,2.8026599999999995,25.04064000000003,17.855099999999982,36.81701999999997,1742.4000000000003,1389.599999999999,950.4000000000008,1819.2,1.0,4.400000000000003,4.199999999999998,7.800000000000006,19.600000000000016,41.20000000000003,57.59999999999995,87.19999999999996,2.0006800000000022,4.516040000000003,4.472160000000004,7.686480000000015,0.0,-7.62,-3.7079999999999984,-9.112000000000004,0.0,140.39999999999995,133.1999999999999,239.6000000000002,0.0,0.0,0.0,0.0,0.0,10.399999999999991,6.599999999999998,17.0,0.0,2.951999999999998,2.573999999999999,5.153999999999997,245.77920000000032,521.8659999999996,825.0586666666667,1041.2436666666672,1011.0,2216.0,3214.666666666666,3434.666666666666,38.333333333333336,81.33333333333333,128.66666666666666,169.33333333333334,210.0,528.0,766.0,862.0,16.43769999999998,39.78333333333335,59.42406666666656,69.6576000000001,11.545599999999968,9.519999999999998,21.52497777777772,17.942222222222195,62.33333333333334,52.0,110.4444444444444,91.5555555555555,1.0,1.111111111111112,2.222222222222224,2.1111111111111094,1.3333333333333333,4.0,5.333333333333333,6.444444444444442,0.5361888888888876,0.6279777777777781,1.1633333333333338,1.125122222222224,31.053333333333345,71.81777777777776,104.1983586666664,123.17391422222204,0.0,0.8999999999999972,1.0866666666666622,1.8233333333333304,0.0,2.0,3.333333333333333,5.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.7777777777777777,-3.4444444444444446,0.0,-0.04,0.0444444444444443,0.011111111111111,0.0,-6.2,-5.557135555555562,-10.457135555555553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.77143,19.93661,25.77143,1114.5,6396.22,0.875,5.021693716856821,0.875,0.0,5.0217,0.0,324751.0,0.0,0.0,0.444444444,0.0,0.555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.174244
MOF_net-gar_node1-N73_node2-N70_edge1-E0,2inor_1edge,gar,1.617192021,154.41188,275.45136,658.358,599.00608,6960.8,10281.6,8470.4,8166.4,17.2,41.6,68.8,75.2,126.4,352.0,392.0,396.8,13.32248,35.956,47.39768,49.2064,2.19766,24.15624,13.3671,27.51982,3072.4,2325.6,1298.4,2747.2,1.0,5.2,3.8,7.0,29.2,64.0,63.6,104.0,2.4432,6.05376,4.63848,8.41464,0.0,-10.396,-4.448,-10.872,0.0,256.4,193.6,356.4,0.0,0.0,0.0,0.0,0.0,18.0,9.8,21.8,0.0,4.444,3.098,5.882,235.4152333,497.216,840.9704,1088.245333,953.3333333,2080.0,3300.0,3773.333333,36.33333333,77.33333333,132.0,174.6666667,209.3333333,540.0,838.0,1017.333333,15.22203333,37.3912,59.57373333,74.76306667,11.47819333,9.7903,20.09889333,17.9894,62.13333333,53.6,109.3333333,95.2,1.0,1.133333333,2.0,2.133333333,1.533333333,3.8,4.933333333,7.2,0.5369,0.6391,1.101053333,1.166293333,34.73,72.39533333,99.14,135.6107124,0.0,0.712,0.830666667,1.708,0.0,1.6,1.866666667,4.4,0.0,0.0,0.0,0.0,0.0,-1.6,-1.866666667,-3.466666667,0.0,-0.032,-0.037333333,-0.021333333,0.0,-4.8,-5.6,-10.29428133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.31084,13.24555,20.23406,1681.08,4957.43,0.7649,2.255650184,0.7649,0.0,2.25565,0.0,149162.0,0.0,0.0,0.476190476,0.0,0.0,0.0,0.523809524,0.0,0.0,0.0,0.0,0.339104
MOF_net-iac_node1-N29_node2-N39_edge1-E8,2inor_1edge,iac,2.767529689,143.20464,274.47552,694.22128,624.34048,2776.6,6350.4,6352.0,4569.6,15.8,36.8,68.8,73.6,115.2,315.2,382.4,320.0,10.51336,28.19168,43.74144,43.7584,3.377542857,39.04182857,24.21771429,44.25314286,1445.571429,1945.714286,1059.428571,1599.428571,1.0,6.285714286,5.142857143,8.571428571,41.71428571,86.28571429,92.57142857,121.1428571,1.771371429,6.196457143,5.2008,7.8216,0.0,-9.92,-3.617142857,-7.828571429,0.0,195.4285714,145.7142857,218.2857143,0.0,0.0,0.0,0.0,0.0,28.57142857,15.42857143,26.85714286,0.0,3.868571429,2.794285714,5.034285714,184.5364,380.375,598.3630667,723.5803333,783.0,1648.0,2384.666667,2423.333333,27.66666667,58.0,90.66666667,115.3333333,148.6666667,370.0,528.0,566.0,12.0793,28.58753333,42.18186667,47.54126667,11.5456,9.52,21.69048889,17.19911111,62.33333333,52.0,111.2222222,90.77777778,1.0,1.111111111,2.222222222,2.0,1.333333333,4.0,5.333333333,6.222222222,0.536188889,0.627977778,1.161666667,1.094288889,31.05333333,71.81777778,100.991692,119.4680682,0.0,0.9,1.032222222,1.73,0.0,2.0,3.222222222,4.333333333,0.0,0.0,0.0,0.0,0.0,-2.0,-1.777777778,-3.555555556,0.0,-0.04,0.046666667,-0.031111111,0.0,-6.2,-5.123802222,-10.77856778,3.080533333,7.752,15.2912,11.856,16.33333333,42.0,63.0,35.0,0.333333333,1.0,2.0,1.666666667,3.0,9.0,13.0,9.0,0.1875,0.5775,0.95,0.6625,18.25333333,83.62,124.1084093,89.09928067,0.0,0.49,1.05,1.166666667,0.0,1.0,5.0,6.666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.666666667,2.0,0.0,-0.02,0.233333333,0.366666667,0.0,-3.9,-1.971406667,0.29289,19.36069,14.15754,19.36069,1558.54,5777.08,0.8169,3.028022833,0.8169,0.0,3.02803,0.0,143001.0,0.0,0.0,0.444444444,0.0,0.555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.26978
MOF_net-gar_node1-N74_node2-N70_edge1-E8,2inor_1edge,gar,5.637797729,154.41188,282.42768,752.15864,683.09344,6960.8,10742.4,12041.6,9894.4,17.2,42.8,78.4,86.0,137.2,396.4,480.8,459.2,13.32248,37.25248,55.23056,57.14296,2.19766,25.90032,16.37361,34.04491,3072.4,2440.8,2767.2,3179.2,1.0,5.5,4.7,8.2,33.1,74.5,82.5,118.7,2.4432,6.37788,6.2946,9.72888,0.0,-10.921,-4.706,-12.705,0.0,268.4,206.2,405.0,0.0,0.0,0.0,0.0,0.0,20.7,11.6,25.1,0.0,4.669,3.311,6.77,196.5477333,400.316,630.4004,781.4603333,841.3333333,1744.0,2544.0,2673.333333,29.33333333,61.33333333,96.0,124.6666667,157.3333333,392.0,560.0,615.3333333,12.89573333,30.3688,44.93333333,51.91806667,11.47819333,9.7903,20.09889333,17.9894,62.13333333,53.6,109.3333333,95.2,1.0,1.133333333,2.0,2.133333333,1.533333333,3.8,4.933333333,7.2,0.5369,0.6391,1.101053333,1.166293333,34.73,72.39533333,99.14,135.6107124,0.0,0.712,0.830666667,1.708,0.0,1.6,1.866666667,4.4,0.0,0.0,0.0,0.0,0.0,-1.6,-1.866666667,-3.466666667,0.0,-0.032,-0.037333333,-0.021333333,0.0,-4.8,-5.6,-10.29428133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.26886,15.30542,21.26886,1446.7,5180.35,0.8277,2.963830313,0.8277,0.0,2.96383,0.0,177063.0,0.0,0.0,0.476190476,0.0,0.0,0.0,0.523809524,0.0,0.0,0.0,0.0,0.279267
MOF_net-eea_node1-N66_node2-N19_edge1-E15,2inor_1edge,eea,1.20633543,119.0003667,217.1786667,381.2590667,376.4736,4310.333333,5130.666667,5318.666667,4821.333333,13.66666667,30.66666667,42.0,48.0,78.0,197.3333333,267.3333333,269.3333333,11.13216667,24.91733333,31.78233333,33.19066667,2.6617,18.96914286,13.07371429,28.87137143,1584.428571,948.5714286,943.4285714,1372.571429,1.0,3.428571429,3.428571429,6.0,13.42857143,29.71428571,48.0,60.57142857,2.0797,3.572828571,4.241257143,6.382571429,0.0,-6.28,-2.697142857,-8.517142857,0.0,91.14285714,80.57142857,153.7142857,0.0,0.0,0.0,0.0,0.0,6.0,2.857142857,9.428571429,0.0,2.391428571,1.874285714,4.025714286,267.8294,561.816,909.4804,1127.927,1064.0,2304.0,3412.0,3824.0,42.0,88.0,144.0,182.0,232.0,576.0,832.0,990.0,17.3658,42.0728,63.4032,76.663,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,3.944533333,2.924,6.868533333,5.848,21.33333333,16.0,37.33333333,32.0,0.333333333,0.333333333,0.666666667,0.666666667,0.333333333,1.0,1.333333333,2.0,0.177633333,0.187366667,0.365,0.374733333,9.363333333,19.96333333,29.32666667,39.92666667,0.0,0.296666667,0.296666667,0.593333333,0.0,0.666666667,0.666666667,1.333333333,0.0,0.0,0.0,0.0,0.0,-0.666666667,-0.666666667,-1.333333333,0.0,-0.013333333,-0.013333333,-0.026666667,0.0,-2.0,-2.0,-4.0,41.03629,24.9988,41.00948,803.552,6428.6,0.9082,7.265832507,0.9082,0.0,7.26581,0.0,291083.0,0.0,0.0,0.333333333,0.0,0.166666667,0.0,0.333333333,0.0,0.0,0.0,0.166666667,0.124996
MOF_net-iac_node1-N74_node2-N81_edge1-E5,2inor_1edge,iac,7.83202051,157.33132,303.86208,661.09992,654.41184,5017.6,8140.8,14304.0,12556.8,17.6,42.8,72.0,87.6,119.6,326.0,501.6,523.2,13.54916,34.70128,55.70112,64.94664,2.779757143,24.18565714,19.56829286,51.58836429,1501.714286,1289.142857,3270.857143,2550.857143,1.0,4.214285714,5.357142857,9.857142857,18.78571429,44.07142857,76.92857143,94.5,1.919371429,4.269457143,7.319228571,9.977314286,0.0,-7.466428571,-2.832857143,-14.66357143,0.0,127.4285714,104.1428571,277.2857143,0.0,0.0,0.0,0.0,0.0,8.785714286,4.285714286,17.35714286,0.0,2.772142857,1.990714286,6.098571429,154.4044,306.561,486.2404,592.192,694.0,1392.0,2080.0,2164.0,22.0,46.0,72.0,92.0,118.0,294.0,424.0,460.0,10.0678,23.331,34.8104,39.91,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.80147,11.74865,16.32718,1896.68,4565.57,0.749,1.802946819,0.749,0.0,1.80295,0.0,91006.1,0.0,0.0,0.444444444,0.0,0.555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.415431
MOF_net-ibd_node1-N74_node2-N38_edge1-E0,2inor_1edge,ibd,6.4070116371871135,156.99400000000009,306.75168,717.2769599999997,696.0220799999995,4388.8,7564.8,11683.2,10099.2,17.2,42.0,74.4,87.6,121.2,330.0,504.0,513.6,12.678399999999998,33.410639999999994,53.32823999999996,60.321359999999984,3.1025000000000063,28.818600000000053,21.65157500000001,52.22922500000003,1490.0,1384.0,2644.0,2320.0,1.0,4.75,5.25,9.5,23.75,52.25,88.75,108.25,1.8764499999999995,4.712150000000006,6.577000000000004,9.459999999999985,0.0,-7.962499999999982,-2.944999999999996,-12.447499999999993,0.0,135.0,113.5,255.5,0.0,0.0,0.0,0.0,0.0,13.25,7.0,22.25,0.0,2.987499999999998,2.202499999999996,5.594999999999998,215.9569,451.91100000000006,767.7004000000011,989.2269999999992,880.0,1896.0,3028.0,3460.0,33.0,70.0,120.0,158.0,190.0,490.0,762.0,926.0,13.853699999999984,33.86459999999999,54.10159999999997,67.9534000000001,11.833599999999974,8.771999999999986,20.605599999999964,17.543999999999972,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999988,0.5621000000000008,1.0949999999999989,1.1242000000000016,28.09000000000008,59.88999999999994,87.97999999999969,119.77999999999987,0.0,0.8899999999999969,0.8899999999999969,1.7799999999999938,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.09215,8.28708,12.09215,2336.47,4789.38,0.6378,1.3073878276412698,0.6378,0.0,1.30739,0.0,76502.8,0.0,0.0,0.238095238,0.0,0.619047619,0.0,0.142857143,0.0,0.0,0.0,0.0,0.487843
