name,data_type,net,KVRH,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Di,Df,Dif,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,3_cycle_norm,4_cycle_norm,5_cycle_norm,6_cycle_norm,7_cycle_norm,8_cycle_norm,9_cycle_norm,10_cycle_norm,11_cycle_norm,12_cycle_norm,density
MOF_net-uko_node1-N18_edge1-E14,1inor_1edge,uko,8.633731456,127.7476,256.7616,547.5288,476.5088,2114.0,4656.0,6286.0,5136.0,14.0,34.0,56.0,58.0,98.0,266.0,356.0,296.0,9.81,25.55,38.074,37.6096,3.5344,29.1024,20.3134,39.4142,729,972.0,1296.0,1323.0,1,4.5,4.5,7.0,22.5,49.5,67.5,76.5,1.5876,4.1391,4.9833,6.615,0,-7.02,-2.345,-7.805,0,85.5,73.5,140.0,0,0,0,0,0,12.5,6.0,12.5,0,2.385,1.715,3.57,172.8876,342.567,531.5564,620.5462,792.0,1584.0,2300.0,2386.0,24.0,50.0,76.0,92.0,126.0,306.0,420.0,434.0,11.1928,25.5794,36.9676,40.8668,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,9.2416,15.504,29.944,39.1856,49.0,84.0,133.0,182.0,1.0,2.0,4.0,5.0,4.0,12.0,20.0,24.0,0.5625,1.155,2.01,2.5725,54.76,167.24,284.212614,338.972614,0,0.98,2.31,2.31,0,2.0,9.0,9.0,0,0,0,0,0,-2.0,-2.0,-2.0,0,-0.04,0.32,0.32,0,-7.8,-8.80711,-8.80711,20.00905,15.4456,19.62957,1594.59,5670.17,0.8248,2.932882923,0.8248,0.0,2.93289,0.0,140786.0,0.0,0.0,0.333333333,0.0,0.166666667,0.0,0.5,0.0,0.0,0.0,0.0,0.281225
MOF_net-uow_node1-N24_edge1-E7,1inor_1edge,uow,0.541592682,84.7754,146.352,209.9612,299.472,1283.0,2268.0,2906.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.6526,15.038,21.6936,20.482,3.61,24.624,29.07,60.724,841,870.0,1044.0,1682.0,1,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.9044,4.0848,6.3756,10.3776,0,-5.36,-3.9,-9.16,0,86.0,138.0,290.0,0,0,0,0,0,6.0,6.0,24.0,0,2.56,3.66,9.04,264.1604,572.883,945.9084,1102.717,965.0,2208.0,3258.0,3598.0,43.0,90.0,152.0,178.0,242.0,594.0,856.0,1034.0,16.6499,41.3798,62.6744,74.6582,10.5376,12.138,25.4876,15.992,56.5,66.0,108.5,72.5,1,1.5,3.0,2.0,2.5,7.5,10.0,7.0,0.5477,0.85855,1.395,0.9896,41.425,113.565,146.532614,118.376307,0,0.935,1.53,1.555,0,2.0,7.5,5.5,0,0,0,0,0,-2.0,-1.0,-2.0,0,-0.04,0.35,0.14,0,-6.9,-2.05711,-6.503555,10.5376,16.014,33.2396,26.556,56.5,87.0,150.5,100.5,1.0,2.0,4.0,3.5,5.0,15.0,21.5,16.5,0.5477,1.1473,1.9725,1.55585,41.425,155.375,230.152614,193.538921,0,1.18,2.02,2.64,0,2.5,8.5,12.0,0,0,0,0,0,-1.0,1.5,1.0,0,-0.05,0.33,0.51,0,-8.85,-5.95711,-5.560665,27.48802,24.10875,27.4815,1171.16,6963.42,0.8524,5.06816817,0.8524,0.0,5.06817,0.0,189139.0,0.0,0.0,0.166666667,0.0,0.666666667,0.0,0.166666667,0.0,0.0,0.0,0.0,0.168187
MOF_net-wmt_node1-N30_edge1-E0,1inor_1edge,wmt,2.631679787,196.6224,357.9708,1324.0448,1071.3,8256.0,16176.0,21248.0,16416.0,22.0,60.0,136.0,140.0,236.0,792.0,1058.0,968.0,17.1932,56.7868,94.4194,96.4596,1.2996,30.3582,15.8346,39.957,3600,3720.0,5400.0,4920.0,1,8.0,6.0,12.0,64.0,160.0,184.0,256.0,3.0276,10.2312,9.7266,15.7296,0,-17.51,-7.05,-21.37,0,418.0,270.0,638.0,0,0,0,0,0,44.0,25.0,64.0,0,8.04,4.85,11.84,254.8735667,542.521,914.2404,1187.263667,1026.666667,2264.0,3572.0,4086.666667,39.66666667,84.66666667,144.0,191.3333333,228.6666667,590.0,914.0,1108.666667,16.59036667,40.9178,65.04586667,81.57273333,11.18202111,10.63888333,19.67663778,18.36056667,60.57777778,58.26666667,107.1111111,94.53333333,1,1.244444444,2.0,2.244444444,1.977777778,4.466666667,5.711111111,8.2,0.540233333,0.703266667,1.106097778,1.201371111,40.26333333,82.81644444,108.44,148.8029727,0,0.563666667,0.781222222,1.648,0,1.266666667,1.755555556,4.733333333,0,0,0,0,0,-1.266666667,-1.755555556,-3.022222222,0,-0.025333333,-0.035111111,0.027555556,0,-3.8,-5.266666667,-8.872849111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,29.37581,27.31935,29.15935,1206.91,3559.92,0.7483,2.207192326,0.7483,0.0,2.20719,0.0,169089.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.339028
MOF_net-unl_node1-N24_edge1-E8,1inor_1edge,unl,1.11188702,84.7754,146.352,209.9612,299.472,1283.0,2268.0,2906.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.6526,15.038,21.6936,20.482,3.61,24.624,29.07,60.724,841,870.0,1044.0,1682.0,1,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.9044,4.0848,6.3756,10.3776,0,-5.36,-3.9,-9.16,0,86.0,138.0,290.0,0,0,0,0,0,6.0,6.0,24.0,0,2.56,3.66,9.04,199.4304,431.103,680.8284,805.857,813.0,1824.0,2610.0,2550.0,31.0,66.0,104.0,130.0,170.0,426.0,616.0,650.0,13.1831,32.0782,47.6232,52.407,10.5376,12.138,25.4876,15.992,56.5,66.0,108.5,72.5,1,1.5,3.0,2.0,2.5,7.5,10.0,7.0,0.5477,0.85855,1.395,0.9896,41.425,113.565,146.532614,118.376307,0,0.935,1.53,1.555,0,2.0,7.5,5.5,0,0,0,0,0,-2.0,-1.0,-2.0,0,-0.04,0.35,0.14,0,-6.9,-2.05711,-6.503555,10.5376,16.014,33.2396,26.556,56.5,87.0,150.5,100.5,1.0,2.0,4.0,3.5,5.0,15.0,21.5,16.5,0.5477,1.1473,1.9725,1.55585,41.425,155.375,230.152614,193.538921,0,1.18,2.02,2.64,0,2.5,8.5,12.0,0,0,0,0,0,-1.0,1.5,1.0,0,-0.05,0.33,0.51,0,-8.85,-5.95711,-5.560665,20.22985,16.14554,18.91213,1275.34,7029.63,0.8726,4.809754,0.8726,0.0,4.80974,0.0,169667.0,0.0,0.0,0.0,0.0,0.833333333,0.0,0.166666667,0.0,0.0,0.0,0.0,0.181423
MOF_net-ana_node1-N73_edge1-E8,1inor_1edge,ana,0.893641319,126.391,233.3696,383.0548,327.2128,5264.0,6912.0,5248.0,4608.0,14.0,32.0,40.0,40.0,80.0,192.0,208.0,192.0,11.0156,26.28,28.5964,26.6304,2.8561,23.2544,12.9285,24.5557,2304,1536.0,864.0,1632.0,1,4.0,3.0,5.0,16.0,32.0,36.0,52.0,2.1904,4.3216,3.4188,5.5796,0,-7.0,-2.58,-6.08,0,160.0,126.0,206.0,0,0,0,0,0,8.0,3.0,7.0,0,3.0,2.13,3.63,177.0894,355.011,557.1304,682.442,768.0,1560.0,2272.0,2360.0,26.0,54.0,84.0,108.0,138.0,342.0,484.0,524.0,11.5274,26.8422,39.4612,45.1084,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,30.45337,20.17646,30.10285,961.164,5542.8,0.904,5.213138956,0.904,0.0,5.21315,0.0,293045.0,0.0,0.0,0.333333333,0.0,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.173408
MOF_net-wlr_node1-N85_edge1-E13,1inor_1edge,wlr,1.72404265,118.78,218.7504,430.407,647.496,1356.0,3222.0,4494.0,3528.0,15.0,30.0,52.0,78.0,86.0,236.0,300.0,214.0,9.617,21.4914,35.508,44.3982,3.5344,36.5472,38.352,71.4776,729,1215.0,1296.0,1728.0,1,6.0,8.0,15.0,36.0,90.0,144.0,186.0,1.5876,5.5944,7.7616,11.4282,0,-8.16,-5.36,-9.82,0,117.0,168.0,341.0,0,0,0,0,0,21.0,24.0,59.0,0,3.12,3.92,9.83,265.71496,588.9276,933.64072,1152.325,1051.6,2448.0,3510.4,3613.6,42.8,92.0,146.4,189.2,238.4,602.4,882.4,975.6,17.92332,44.4444,66.66296,76.32052,10.2784,12.8112,26.16608,17.0192,55.0,69.6,106.4,69.2,1,1.6,3.2,2.2,2.8,8.4,11.2,7.6,0.55066,0.91784,1.458,1.01818,44.092,124.3,164.0151368,124.7660912,0,0.944,1.756,1.678,0,2.0,8.8,7.0,0,0,0,0,0,-2.0,-0.8,-1.4,0,-0.04,0.424,0.26,0,-7.08,-2.048532,-4.825688,7.91168,15.708,31.64528,24.8496,42.2,85.2,135.8,82.2,0.8,2.0,4.0,3.4,5.6,16.8,24.2,17.4,0.44408,1.15192,1.929,1.41734,38.474,162.494,240.9911368,184.3347052,0,1.06,2.068,2.456,0,2.2,9.4,12.8,0,0,0,0,0,-0.4,2.6,2.8,0,-0.044,0.412,0.644,0,-8.22,-4.748532,-1.872798,35.80471,30.05008,35.48669,1074.41,7051.16,0.8727,5.727355061,0.8727,0.0,5.72736,0.0,318385.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.152374
MOF_net-ato_node1-N55_edge1-E13,1inor_1edge,ato,0.781447765,76.0669,115.584,175.6632,210.528,1300.0,2304.0,2208.0,1152.0,9.0,16.0,20.0,24.0,36.0,80.0,80.0,48.0,6.2193,12.1472,14.4644,13.4904,2.7225,22.704,16.83,39.534,900,960.0,720.0,1680.0,1,4.0,4.0,8.0,16.0,32.0,48.0,64.0,1.7161,3.8252,4.0348,7.86,0,-7.16,-3.6,-10.76,0,88.0,96.0,184.0,0,0,0,0,0,8.0,4.0,16.0,0,2.32,2.16,4.48,235.4644,490.926,776.9404,979.497,988.0,2112.0,3088.0,3300.0,36.0,76.0,120.0,158.0,196.0,492.0,712.0,798.0,15.6324,37.422,55.8776,65.5374,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,48.37853,45.74452,48.35906,680.889,7519.37,0.9322,10.29470555,0.9322,0.0,10.2947,0.0,429566.0,0.0,0.0,0.166666667,0.0,0.833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0905514
MOF_net-uob_node1-N41_edge1-E1,1inor_1edge,uob,7.491854586,137.014,254.6304,470.334,930.24,1455.0,3276.0,5790.0,5040.0,19.0,36.0,66.0,120.0,102.0,288.0,426.0,360.0,12.0774,25.2,47.2746,69.3,3.5344,34.2912,57.528,93.248,729,1134.0,1944.0,2700.0,1,6.0,12.0,20.0,36.0,108.0,216.0,300.0,1.5876,5.67,11.6424,17.388,0,-6.96,-8.04,-12.0,0,120.0,252.0,440.0,0,0,0,0,0,18.0,36.0,70.0,0,3.06,5.88,11.4,810.4129778,1879.882667,3018.705778,3873.598222,3191.111111,7893.333333,11655.11111,12899.55556,135.1111111,298.6666667,483.5555556,640.0,782.2222222,2005.333333,3008.0,3495.111111,57.24657778,146.0878222,224.7736889,267.5548444,9.2416,15.504,29.87306667,28.3632,49.0,84.0,130.6666667,95.2,1,2.0,4.0,3.933333333,4.0,12.0,18.8,15.6,0.5625,1.155,1.99,1.6715,54.76,167.24,280.8614549,228.3705613,0,0.98,2.333333333,2.627333333,0,2.0,9.333333333,13.93333333,0,0,0,0,0,-2.0,-1.4,0.066666667,0,-0.04,0.346666667,0.721333333,0,-7.8,-8.354250667,-1.75422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,44.33487,42.22332,44.33487,843.356,6604.16,0.8868,6.94434656,0.8868,0.0,6.94436,0.0,236239.0,0.0,0.0,0.333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.166666667,0.127701
MOF_net-sml_node1-N21_edge1-E7,1inor_1edge,sml,3.572130958,196.9032,364.362,1327.3856,1076.04,8994.0,16920.0,22346.0,16968.0,22.0,60.0,136.0,140.0,236.0,792.0,1058.0,968.0,16.7828,55.3756,93.085,95.3988,1.44,31.956,16.74,42.06,3969,3906.0,5859.0,5166.0,1,8.0,6.0,12.0,64.0,160.0,184.0,256.0,2.8224,9.8784,9.2904,15.1872,0,-17.03,-6.75,-20.65,0,442.0,285.0,674.0,0,0,0,0,0,44.0,25.0,64.0,0,7.56,4.55,11.12,280.7360667,587.401,968.7504,1177.338667,1066.666667,2312.0,3464.0,4034.666667,44.66666667,92.66666667,156.0,189.3333333,248.6666667,610.0,876.0,1090.666667,17.73086667,43.197,65.45666667,80.97893333,11.47819333,9.7903,20.09889333,17.9894,62.13333333,53.6,109.3333333,95.2,1,1.133333333,2.0,2.133333333,1.533333333,3.8,4.933333333,7.2,0.5369,0.6391,1.101053333,1.166293333,34.73,72.39533333,99.14,135.6107124,0,0.712,0.830666667,1.708,0,1.6,1.866666667,4.4,0,0,0,0,0,-1.6,-1.866666667,-3.466666667,0,-0.032,-0.037333333,-0.021333333,0,-4.8,-5.6,-10.29428133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.59406,11.70394,13.59406,2067.8,3667.42,0.6392,1.133677055,0.6392,0.0,1.13368,0.0,15192.9,0.0,0.0,0.733333333,0.0,0.133333333,0.0,0.133333333,0.0,0.0,0.0,0.0,0.563829
MOF_net-uos_node1-N74_edge1-E15,1inor_1edge,uos,2.08294754,126.391,244.9968,539.3892,467.3584,5264.0,7680.0,11200.0,7488.0,14.0,34.0,56.0,58.0,98.0,266.0,356.0,296.0,11.0156,28.4408,41.6512,39.858,2.8561,26.1612,17.93935,35.43085,2304,1728.0,3312.0,2352.0,1,4.5,4.5,7.0,22.5,49.5,67.5,76.5,2.1904,4.8618,6.179,7.77,0,-7.875,-3.01,-9.135,0,180.0,147.0,287.0,0,0,0,0,0,12.5,6.0,12.5,0,3.375,2.485,5.11,267.8294,561.816,909.4804,1127.927,1064.0,2304.0,3412.0,3824.0,42.0,88.0,144.0,182.0,232.0,576.0,832.0,990.0,17.3658,42.0728,63.4032,76.663,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,33.64522,29.68613,32.4554,790.612,6603.64,0.9108,7.607497244,0.9108,0.0,7.60751,0.0,369297.0,0.0,0.0,0.166666667,0.0,0.833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.119724
MOF_net-unl_node1-N78_edge1-E15,1inor_1edge,unl,0.628922349,114.2902,202.272,342.9114,383.904,2392.0,4032.0,4056.0,4608.0,13.0,28.0,38.0,48.0,66.0,152.0,188.0,216.0,9.5341,21.2576,26.9114,31.7112,2.7225,19.866,14.72625,34.59225,900,840.0,630.0,1470.0,1,3.5,3.5,7.0,12.5,25.0,37.5,60.5,1.7161,3.34705,3.53045,6.8775,0,-6.265,-3.15,-9.415,0,77.0,84.0,161.0,0,0,0,0,0,5.5,2.0,8.0,0,2.03,1.89,3.92,267.8294,561.816,909.4804,1127.927,1064.0,2304.0,3412.0,3824.0,42.0,88.0,144.0,182.0,232.0,576.0,832.0,990.0,17.3658,42.0728,63.4032,76.663,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,2.9584,2.193,5.1514,4.386,16.0,12.0,28.0,24.0,0.25,0.25,0.5,0.5,0.25,0.75,1.0,1.5,0.133225,0.140525,0.27375,0.28105,7.0225,14.9725,21.995,29.945,0,0.2225,0.2225,0.445,0,0.5,0.5,1.0,0,0,0,0,0,-0.5,-0.5,-1.0,0,-0.01,-0.01,-0.02,0,-1.5,-1.5,-3.0,23.90792,21.95475,23.90792,1098.86,7101.79,0.8793,5.682839028,0.8793,0.0,5.68283,0.0,278401.0,0.0,0.0,0.0,0.0,0.833333333,0.0,0.166666667,0.0,0.0,0.0,0.0,0.154729
MOF_net-ukr_node1-N73_edge1-E5,1inor_1edge,ukr,0.541851224,126.391,233.3696,383.0548,327.2128,5264.0,6912.0,5248.0,4608.0,14.0,32.0,40.0,40.0,80.0,192.0,208.0,192.0,11.0156,26.28,28.5964,26.6304,2.8561,23.2544,12.9285,24.5557,2304,1536.0,864.0,1632.0,1,4.0,3.0,5.0,16.0,32.0,36.0,52.0,2.1904,4.3216,3.4188,5.5796,0,-7.0,-2.58,-6.08,0,160.0,126.0,206.0,0,0,0,0,0,8.0,3.0,7.0,0,3.0,2.13,3.63,154.4044,306.561,486.2404,592.192,694.0,1392.0,2080.0,2164.0,22.0,46.0,72.0,92.0,118.0,294.0,424.0,460.0,10.0678,23.331,34.8104,39.91,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,33.90684,31.72845,33.19674,937.201,4959.0,0.8969,4.745753744,0.8969,0.0,4.74575,0.0,247072.0,0.0,0.166666667,0.333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.18899
MOF_net-ukb_node1-N4_edge1-E1,1inor_1edge,ukb,0.783493448,379.7304,810.9728,1642.4112,2205.384,2986.0,7608.0,12094.0,14856.0,57.0,124.0,222.0,324.0,346.0,928.0,1492.0,1912.0,26.1231,68.6308,115.9184,159.8024,3.5344,37.2992,37.0924,87.4012,729,1242.0,1863.0,2484.0,1,6.0,8.0,17.0,36.0,84.0,162.0,228.0,1.5876,5.5692,8.379,14.2254,0,-8.56,-4.69,-14.53,0,116.0,147.0,367.0,0,0,0,0,0,22.0,21.0,64.0,0,3.14,3.43,10.13,352.2144,762.756,1216.5604,1574.097,1428.0,3216.0,4720.0,5280.0,56.0,120.0,192.0,258.0,312.0,792.0,1168.0,1362.0,23.8424,58.5816,88.7104,107.0354,10.5376,12.138,24.7428,19.336,56.5,66.0,105.0,76.0,1,1.5,3.0,2.5,2.5,7.5,10.0,8.0,0.5477,0.85855,1.4025,1.12835,41.425,113.565,160.962614,135.052614,0,0.935,1.775,1.975,0,2.0,8.0,8.5,0,0,0,0,0,-2.0,-1.0,-1.5,0,-0.04,0.34,0.33,0,-6.9,-4.00711,-5.05711,2.9584,2.193,5.1514,4.386,16.0,12.0,28.0,24.0,0.25,0.25,0.5,0.5,0.25,0.75,1.0,1.5,0.133225,0.140525,0.27375,0.28105,7.0225,14.9725,21.995,29.945,0,0.2225,0.2225,0.445,0,0.5,0.5,1.0,0,0,0,0,0,-0.5,-0.5,-1.0,0,-0.01,-0.01,-0.02,0,-1.5,-1.5,-3.0,26.38376,18.6225,26.38376,1130.13,5893.78,0.831,4.333767927,0.831,0.0,4.33377,0.0,159736.0,0.0,0.0,0.166666667,0.0,0.666666667,0.0,0.166666667,0.0,0.0,0.0,0.0,0.19175
