name,source_folder,rho,POAV,Porosity
MOF_net-umb_node1-N41_edge1-E10,descriptors_1,0.231553,3.65618,0.8466
MOF_net-umb_node1-N41_edge1-E15,descriptors_1,0.0736223,12.7665,0.9399
MOF_net-umb_node1-N41_edge1-E5,descriptors_1,0.14656,6.12444,0.8976
MOF_net-umb_node1-N41_edge1-E8,descriptors_1,0.108555,8.49797,0.9225
MOF_net-umb_node1-N42_edge1-E14,descriptors_1,0.220206,3.97219,0.8747
MOF_net-umb_node1-N42_edge1-E3,descriptors_1,0.449167,1.69068,0.7594
MOF_net-umb_node1-N42_edge1-E8,descriptors_1,0.209117,4.18856,0.8759
MOF_net-umb_node1-N42_edge1-none,descriptors_1,1.43164,0.208711,0.2988
MOF_net-umb_node1-N4_edge1-E10,descriptors_1,0.464108,1.44579,0.671
MOF_net-umb_node1-N4_edge1-E13,descriptors_1,0.115134,7.97334,0.918
MOF_net-umb_node1-N4_edge1-E15,descriptors_1,0.119018,7.61648,0.9065
MOF_net-umb_node1-N54_edge1-E15,descriptors_1,0.0789054,11.9155,0.9402
MOF_net-umb_node1-N54_edge1-E2,descriptors_1,0.263062,3.17302,0.8347
MOF_net-umb_node1-N54_edge1-E5,descriptors_1,0.15523,5.76047,0.8942
MOF_net-umb_node1-N57_edge1-E0,descriptors_1,0.184035,4.80125,0.8836
MOF_net-umb_node1-N57_edge1-E1,descriptors_1,0.12962,6.96423,0.9027
MOF_net-umb_node1-N57_edge1-E13,descriptors_1,0.0946131,10.0028,0.9464
MOF_net-umb_node1-N57_edge1-E15,descriptors_1,0.0997089,9.38232,0.9355
MOF_net-umb_node1-N57_edge1-E2,descriptors_1,0.384509,2.11179,0.812
MOF_net-umb_node1-N57_edge1-E3,descriptors_1,0.318095,2.64324,0.8408
MOF_net-umb_node1-N57_edge1-E7,descriptors_1,0.18722,4.65229,0.871
MOF_net-umb_node1-N57_edge1-none,descriptors_1,0.947717,0.660429,0.6259
MOF_net-umb_node1-N73_edge1-E1,descriptors_1,0.120055,7.64319,0.9176
MOF_net-umb_node1-N73_edge1-E10,descriptors_1,0.349663,2.44664,0.8555
MOF_net-umb_node1-N73_edge1-E5,descriptors_1,0.20502,4.43323,0.9089
MOF_net-umb_node1-N73_edge1-E8,descriptors_1,0.145633,6.40994,0.9335
MOF_net-umb_node1-N74_edge1-none,descriptors_1,1.1191,0.576713,0.6454
MOF_net-umc_node1-N18_edge1-E1,descriptors_1,0.15446,5.6908,0.879
MOF_net-umc_node1-N18_edge1-E3,descriptors_1,0.363479,2.23039,0.8107
MOF_net-umc_node1-N18_edge1-E8,descriptors_1,0.18095,4.96711,0.8988
MOF_net-umc_node1-N24_edge1-E0,descriptors_1,0.140038,6.45323,0.9037
MOF_net-umc_node1-N24_edge1-E1,descriptors_1,0.1067,8.55482,0.9128
MOF_net-umc_node1-N24_edge1-E13,descriptors_1,0.0771336,12.328,0.9509
MOF_net-umc_node1-N24_edge1-E14,descriptors_1,0.123758,7.50577,0.9289
MOF_net-umc_node1-N24_edge1-E2,descriptors_1,0.263009,3.22271,0.8476
MOF_net-umc_node1-N24_edge1-E7,descriptors_1,0.14304,6.23251,0.8915
MOF_net-umc_node1-N24_edge1-none,descriptors_1,0.498809,1.44243,0.7195
MOF_net-umc_node1-N29_edge1-E10,descriptors_1,0.425339,1.8611,0.7916
MOF_net-umc_node1-N29_edge1-E14,descriptors_1,0.177519,5.09918,0.9052
MOF_net-umc_node1-N29_edge1-E15,descriptors_1,0.110125,8.41591,0.9268
MOF_net-umc_node1-N29_edge1-none,descriptors_1,0.955779,0.676412,0.6465
MOF_net-umc_node1-N41_edge1-E13,descriptors_1,0.078452,12.0621,0.9463
MOF_net-umc_node1-N41_edge1-E15,descriptors_1,0.0816654,11.4492,0.935
MOF_net-umc_node1-N41_edge1-E2,descriptors_1,0.249929,3.36176,0.8402
MOF_net-umc_node1-N41_edge1-E7,descriptors_1,0.139345,6.37698,0.8886
MOF_net-umc_node1-N4_edge1-E10,descriptors_1,0.548813,1.10584,0.6069
MOF_net-umc_node1-N4_edge1-E13,descriptors_1,0.135262,6.64563,0.8989
MOF_net-umc_node1-N4_edge1-E14,descriptors_1,0.238382,3.50908,0.8365
MOF_net-umc_node1-N4_edge1-E15,descriptors_1,0.139811,6.34931,0.8877
MOF_net-umc_node1-N4_edge1-E5,descriptors_1,0.325194,2.38811,0.7766
MOF_net-umc_node1-N4_edge1-E7,descriptors_1,0.259891,3.03473,0.7887
MOF_net-umc_node1-N54_edge1-E0,descriptors_1,0.276202,2.92829,0.8088
MOF_net-umc_node1-N54_edge1-E13,descriptors_1,0.149187,6.08028,0.9071
MOF_net-umc_node1-N54_edge1-E14,descriptors_1,0.239543,3.54675,0.8496
MOF_net-umc_node1-N54_edge1-E2,descriptors_1,0.527901,1.26482,0.6677
MOF_net-umc_node1-N54_edge1-E3,descriptors_1,0.410498,1.77345,0.728
MOF_net-umc_node1-N54_edge1-E5,descriptors_1,0.311998,2.56028,0.7988
MOF_net-umc_node1-N57_edge1-E1,descriptors_1,0.179607,4.86005,0.8729
MOF_net-umc_node1-N57_edge1-E10,descriptors_1,0.550692,1.34267,0.7394
MOF_net-umc_node1-N57_edge1-E14,descriptors_1,0.226148,3.93371,0.8896
MOF_net-umc_node1-N57_edge1-E2,descriptors_1,0.532808,1.39131,0.7413
MOF_net-umc_node1-N57_edge1-E7,descriptors_1,0.259418,3.19176,0.828
MOF_net-umc_node1-N57_edge1-E8,descriptors_1,0.214279,4.16327,0.8921
MOF_net-umc_node1-N57_edge1-none,descriptors_1,1.31317,0.361111,0.4742
MOF_net-umc_node1-N73_edge1-E0,descriptors_1,0.207055,4.28486,0.8872
MOF_net-umc_node1-N73_edge1-E10,descriptors_1,0.435037,1.8541,0.8066
MOF_net-umc_node1-N73_edge1-E2,descriptors_1,0.421966,1.93618,0.817
MOF_net-umc_node1-N73_edge1-E3,descriptors_1,0.360702,2.35097,0.848
MOF_net-umc_node1-N73_edge1-E5,descriptors_1,0.251613,3.51174,0.8836
MOF_net-umc_node1-N73_edge1-none,descriptors_1,1.04735,0.641427,0.6718
MOF_net-umc_node1-N74_edge1-E0,descriptors_1,0.236833,3.67432,0.8702
MOF_net-umc_node1-N74_edge1-E1,descriptors_1,0.163123,5.43884,0.8872
MOF_net-umc_node1-N74_edge1-E13,descriptors_1,0.122851,7.65235,0.9401
MOF_net-umc_node1-N74_edge1-E14,descriptors_1,0.213178,4.2387,0.9036
MOF_net-umc_node1-N74_edge1-E2,descriptors_1,0.490772,1.59361,0.7821
MOF_net-umc_node1-N74_edge1-E5,descriptors_1,0.289816,3.00294,0.8703
MOF_net-umc_node1-N74_edge1-E7,descriptors_1,0.239854,3.54841,0.8511
MOF_net-umd_node1-N18_edge1-E0,descriptors_1,0.216747,3.94931,0.856
MOF_net-umd_node1-N18_edge1-E1,descriptors_1,0.155219,5.67715,0.8812
MOF_net-umd_node1-N18_edge1-E10,descriptors_1,0.459005,1.66774,0.7655
MOF_net-umd_node1-N18_edge1-E13,descriptors_1,0.112718,8.2968,0.9352
MOF_net-umd_node1-N18_edge1-E14,descriptors_1,0.191791,4.6707,0.8958
MOF_net-umd_node1-N18_edge1-E15,descriptors_1,0.118952,7.74347,0.9211
MOF_net-umd_node1-N18_edge1-E3,descriptors_1,0.365128,2.20772,0.8061
MOF_net-umd_node1-N18_edge1-E7,descriptors_1,0.220779,3.81694,0.8427
MOF_net-umd_node1-N18_edge1-none,descriptors_1,1.0333,0.487951,0.5042
MOF_net-umd_node1-N24_edge1-E1,descriptors_1,0.0965139,9.56028,0.9227
MOF_net-umd_node1-N24_edge1-E10,descriptors_1,0.239516,3.58223,0.858
MOF_net-umd_node1-N24_edge1-E13,descriptors_1,0.0697558,13.725,0.9574
MOF_net-umd_node1-N24_edge1-E3,descriptors_1,0.189552,4.70741,0.8923
MOF_net-umd_node1-N24_edge1-E8,descriptors_1,0.105632,8.86003,0.9359
MOF_net-umd_node1-N24_edge1-none,descriptors_1,0.426607,1.82721,0.7795
MOF_net-umd_node1-N29_edge1-E6,descriptors_1,0.229611,3.9188,0.8998
MOF_net-umd_node1-N29_edge1-E8,descriptors_1,0.166837,5.4766,0.9137
MOF_net-umd_node1-N41_edge1-E1,descriptors_1,0.0916421,10.0696,0.9228
MOF_net-umd_node1-N41_edge1-E10,descriptors_1,0.226712,3.73206,0.8461
MOF_net-umd_node1-N41_edge1-E13,descriptors_1,0.0710903,13.3872,0.9517
MOF_net-umd_node1-N41_edge1-E2,descriptors_1,0.221177,3.872,0.8564
MOF_net-umd_node1-N41_edge1-E5,descriptors_1,0.144958,6.22939,0.903
MOF_net-umd_node1-N4_edge1-E0,descriptors_1,0.252505,3.173,0.8012
MOF_net-umd_node1-N4_edge1-E10,descriptors_1,0.536782,1.14125,0.6126
MOF_net-umd_node1-N4_edge1-E14,descriptors_1,0.232756,3.58788,0.8351
MOF_net-umd_node1-N4_edge1-E5,descriptors_1,0.317724,2.43419,0.7734
MOF_net-umd_node1-N54_edge1-E0,descriptors_1,0.143678,6.18952,0.8893
MOF_net-umd_node1-N54_edge1-E1,descriptors_1,0.111137,8.12422,0.9029
MOF_net-umd_node1-N54_edge1-E14,descriptors_1,0.124571,7.37332,0.9185
MOF_net-umd_node1-N54_edge1-E15,descriptors_1,0.0826182,11.2917,0.9329
MOF_net-umd_node1-N54_edge1-E3,descriptors_1,0.214292,3.99035,0.8551
MOF_net-umd_node1-N54_edge1-E8,descriptors_1,0.118121,7.77595,0.9185
MOF_net-umd_node1-N57_edge1-E1,descriptors_1,0.132984,6.76549,0.8997
MOF_net-umd_node1-N57_edge1-E14,descriptors_1,0.16745,5.44879,0.9124
MOF_net-umd_node1-N57_edge1-E2,descriptors_1,0.394477,2.03054,0.801
MOF_net-umd_node1-N57_edge1-E5,descriptors_1,0.227559,3.88866,0.8849
MOF_net-umd_node1-N57_edge1-E8,descriptors_1,0.158658,5.76395,0.9145
MOF_net-umd_node1-N73_edge1-E1,descriptors_1,0.142022,6.34759,0.9015
MOF_net-umd_node1-N73_edge1-E15,descriptors_1,0.111916,8.34998,0.9345
MOF_net-umd_node1-N73_edge1-E5,descriptors_1,0.245461,3.64009,0.8935
MOF_net-umd_node1-N73_edge1-E8,descriptors_1,0.173471,5.30752,0.9207
MOF_net-umd_node1-N73_edge1-none,descriptors_1,0.986016,0.705364,0.6955
MOF_net-umd_node1-N74_edge1-E1,descriptors_1,0.164899,5.35357,0.8828
MOF_net-umd_node1-N74_edge1-E10,descriptors_1,0.51184,1.52137,0.7787
MOF_net-umd_node1-N74_edge1-E14,descriptors_1,0.215529,4.1767,0.9002
MOF_net-umd_node1-N74_edge1-E8,descriptors_1,0.204667,4.40423,0.9014
MOF_net-ume_node1-N18_edge1-E0,descriptors_1,0.217114,3.98087,0.8643
MOF_net-ume_node1-N18_edge1-E1,descriptors_1,0.155432,5.67195,0.8816
MOF_net-ume_node1-N18_edge1-E15,descriptors_1,0.119118,7.73349,0.9212
MOF_net-ume_node1-N18_edge1-E2,descriptors_1,0.445031,1.71471,0.7631
MOF_net-ume_node1-N18_edge1-E8,descriptors_1,0.182102,4.95053,0.9015
MOF_net-ume_node1-N18_edge1-none,descriptors_1,1.0359,0.509992,0.5283
MOF_net-ume_node1-N24_edge1-E0,descriptors_1,0.136754,6.62505,0.906
MOF_net-ume_node1-N24_edge1-E13,descriptors_1,0.0749948,12.6956,0.9521
MOF_net-ume_node1-N24_edge1-E3,descriptors_1,0.210737,4.16111,0.8769
MOF_net-ume_node1-N24_edge1-E5,descriptors_1,0.157493,5.74502,0.9048
MOF_net-ume_node1-N24_edge1-E8,descriptors_1,0.11495,8.09136,0.9301
MOF_net-ume_node1-N29_edge1-E13,descriptors_1,0.105147,8.96937,0.9431
MOF_net-ume_node1-N29_edge1-E14,descriptors_1,0.178915,5.07224,0.9075
MOF_net-ume_node1-N41_edge1-E1,descriptors_1,0.0986722,9.26299,0.914
MOF_net-ume_node1-N41_edge1-E13,descriptors_1,0.0765596,12.3603,0.9463
MOF_net-ume_node1-N41_edge1-E14,descriptors_1,0.123125,7.43554,0.9155
MOF_net-ume_node1-N41_edge1-E3,descriptors_1,0.215296,3.96012,0.8526
MOF_net-ume_node1-N41_edge1-E8,descriptors_1,0.11784,7.79279,0.9183
MOF_net-ume_node1-N42_edge1-E1,descriptors_1,0.191953,4.4589,0.8559
MOF_net-ume_node1-N42_edge1-E10,descriptors_1,0.640618,0.98686,0.6322
MOF_net-ume_node1-N42_edge1-E7,descriptors_1,0.292332,2.72396,0.7963
MOF_net-ume_node1-N42_edge1-E8,descriptors_1,0.249486,3.409,0.8505
MOF_net-ume_node1-N42_edge1-none,descriptors_1,1.77105,0.123373,0.2185
MOF_net-ume_node1-N4_edge1-E1,descriptors_1,0.168571,5.05663,0.8524
MOF_net-ume_node1-N4_edge1-E2,descriptors_1,0.531394,1.17427,0.624
MOF_net-ume_node1-N4_edge1-E8,descriptors_1,0.225633,3.71443,0.8381
MOF_net-ume_node1-N54_edge1-E10,descriptors_1,0.288044,2.83603,0.8169
MOF_net-ume_node1-N54_edge1-E13,descriptors_1,0.0783682,12.0355,0.9432
MOF_net-ume_node1-N54_edge1-E15,descriptors_1,0.0835605,11.1344,0.9304
MOF_net-ume_node1-N54_edge1-E2,descriptors_1,0.278689,2.92763,0.8159
MOF_net-ume_node1-N54_edge1-E7,descriptors_1,0.14923,5.86075,0.8746
MOF_net-ume_node1-N54_edge1-E8,descriptors_1,0.119484,7.6755,0.9171
MOF_net-ume_node1-N57_edge1-E1,descriptors_1,0.135661,6.55607,0.8894
MOF_net-ume_node1-N57_edge1-E15,descriptors_1,0.104353,8.89959,0.9287
MOF_net-ume_node1-N57_edge1-E2,descriptors_1,0.40247,2.00363,0.8064
MOF_net-ume_node1-N73_edge1-E0,descriptors_1,0.20729,4.26938,0.885
MOF_net-ume_node1-N73_edge1-E13,descriptors_1,0.109358,8.63954,0.9448
MOF_net-ume_node1-N73_edge1-E14,descriptors_1,0.18661,4.89951,0.9143
MOF_net-ume_node1-N73_edge1-E5,descriptors_1,0.25101,3.53292,0.8868
MOF_net-ume_node1-N74_edge1-E0,descriptors_1,0.24086,3.61164,0.8699
MOF_net-ume_node1-N74_edge1-E1,descriptors_1,0.165807,5.33994,0.8854
MOF_net-ume_node1-N74_edge1-E15,descriptors_1,0.130665,7.07001,0.9238
MOF_net-ume_node1-N74_edge1-E3,descriptors_1,0.427316,1.91194,0.817
MOF_net-ume_node1-N74_edge1-E5,descriptors_1,0.294834,2.94233,0.8675
MOF_net-ume_node1-N74_edge1-E6,descriptors_1,0.302914,2.94308,0.8915
MOF_net-ume_node1-N74_edge1-E7,descriptors_1,0.243926,3.49614,0.8528
MOF_net-ume_node1-N74_edge1-none,descriptors_1,1.28003,0.456395,0.5842
MOF_net-umf_node1-N18_edge1-E1,descriptors_1,0.164398,5.39545,0.887
MOF_net-umf_node1-N18_edge1-E13,descriptors_1,0.119411,7.82088,0.9339
MOF_net-umf_node1-N18_edge1-E14,descriptors_1,0.203894,4.39297,0.8957
MOF_net-umf_node1-N18_edge1-E15,descriptors_1,0.125994,7.31939,0.9222
MOF_net-umf_node1-N18_edge1-E3,descriptors_1,0.390482,2.04414,0.7982
MOF_net-umf_node1-N18_edge1-E7,descriptors_1,0.234665,3.57958,0.84
MOF_net-umf_node1-N18_edge1-E8,descriptors_1,0.193232,4.65037,0.8986
MOF_net-umf_node1-N18_edge1-E9,descriptors_1,0.14138,6.52424,0.9224
MOF_net-umf_node1-N18_edge1-none,descriptors_1,1.12042,0.45956,0.5149
MOF_net-umf_node1-N24_edge1-E0,descriptors_1,0.13535,6.72625,0.9104
MOF_net-umf_node1-N24_edge1-E10,descriptors_1,0.260895,3.28178,0.8562
MOF_net-umf_node1-N24_edge1-E15,descriptors_1,0.0790795,11.9487,0.9449
MOF_net-umf_node1-N24_edge1-E3,descriptors_1,0.206489,4.26416,0.8805
MOF_net-umf_node1-N24_edge1-E8,descriptors_1,0.113839,8.20369,0.9339
MOF_net-umf_node1-N24_edge1-none,descriptors_1,0.477968,1.55847,0.7449
MOF_net-umf_node1-N29_edge1-E0,descriptors_1,0.210428,4.16437,0.8763
MOF_net-umf_node1-N29_edge1-E13,descriptors_1,0.109373,8.59626,0.9402
MOF_net-umf_node1-N29_edge1-E3,descriptors_1,0.354181,2.33637,0.8275
MOF_net-umf_node1-N29_edge1-E4,descriptors_1,0.205503,4.25736,0.8749
MOF_net-umf_node1-N29_edge1-E6,descriptors_1,0.242743,3.70475,0.8993
MOF_net-umf_node1-N29_edge1-E9,descriptors_1,0.129296,7.19125,0.9298
MOF_net-umf_node1-N41_edge1-E0,descriptors_1,0.133191,6.7895,0.9043
MOF_net-umf_node1-N41_edge1-E1,descriptors_1,0.0981274,9.41225,0.9236
MOF_net-umf_node1-N41_edge1-E10,descriptors_1,0.246761,3.42802,0.8459
MOF_net-umf_node1-N41_edge1-E13,descriptors_1,0.0761307,12.4641,0.9489
MOF_net-umf_node1-N41_edge1-E14,descriptors_1,0.121642,7.5862,0.9228
MOF_net-umf_node1-N41_edge1-E3,descriptors_1,0.210922,4.08256,0.8611
MOF_net-umf_node1-N41_edge1-E7,descriptors_1,0.134782,6.65892,0.8975
MOF_net-umf_node1-N4_edge1-E1,descriptors_1,0.172639,5.00523,0.8641
MOF_net-umf_node1-N4_edge1-E15,descriptors_1,0.142045,6.32333,0.8982
MOF_net-umf_node1-N4_edge1-E5,descriptors_1,0.330596,2.34092,0.7739
MOF_net-umf_node1-N4_edge1-E7,descriptors_1,0.264146,3.00364,0.7934
MOF_net-umf_node1-N4_edge1-E8,descriptors_1,0.23082,3.63747,0.8396
MOF_net-umf_node1-N54_edge1-E0,descriptors_1,0.150034,5.96064,0.8943
MOF_net-umf_node1-N54_edge1-E13,descriptors_1,0.0809176,11.7057,0.9472
MOF_net-umf_node1-N54_edge1-E15,descriptors_1,0.0862814,10.8691,0.9378
MOF_net-umf_node1-N54_edge1-E3,descriptors_1,0.223749,3.82214,0.8552
MOF_net-umf_node1-N54_edge1-E9,descriptors_1,0.0928304,10.1088,0.9384
MOF_net-umf_node1-N54_edge1-none,descriptors_1,0.504175,1.37651,0.694
MOF_net-umf_node1-N57_edge1-E10,descriptors_1,0.43011,1.86999,0.8043
MOF_net-umf_node1-N57_edge1-E3,descriptors_1,0.344288,2.44127,0.8405
MOF_net-umf_node1-N57_edge1-E5,descriptors_1,0.240062,3.6853,0.8847
MOF_net-umf_node1-N57_edge1-E7,descriptors_1,0.20264,4.28987,0.8693
MOF_net-umf_node1-N57_edge1-E9,descriptors_1,0.121853,7.6863,0.9366
MOF_net-umf_node1-N57_edge1-none,descriptors_1,1.02581,0.599918,0.6154
MOF_net-umf_node1-N73_edge1-E0,descriptors_1,0.214397,4.12086,0.8835
MOF_net-umf_node1-N73_edge1-E1,descriptors_1,0.150464,5.98148,0.9
MOF_net-umf_node1-N73_edge1-E13,descriptors_1,0.113268,8.3351,0.9441
MOF_net-umf_node1-N73_edge1-E3,descriptors_1,0.368828,2.29484,0.8464
MOF_net-umf_node1-N73_edge1-E5,descriptors_1,0.259359,3.41303,0.8852
MOF_net-umf_node1-N73_edge1-E6,descriptors_1,0.263759,3.42547,0.9035
MOF_net-umf_node1-N73_edge1-E7,descriptors_1,0.217286,4.0044,0.8701
MOF_net-umf_node1-N73_edge1-E9,descriptors_1,0.135002,6.92506,0.9349
MOF_net-umf_node1-N73_edge1-none,descriptors_1,1.03058,0.663024,0.6833
MOF_net-umf_node1-N74_edge1-E10,descriptors_1,0.534895,1.44197,0.7713
MOF_net-umf_node1-N74_edge1-E2,descriptors_1,0.518568,1.51706,0.7867
MOF_net-umf_node1-N74_edge1-E3,descriptors_1,0.44359,1.833,0.8131
MOF_net-umf_node1-N74_edge1-E4,descriptors_1,0.241285,3.58207,0.8643
MOF_net-umf_node1-N74_edge1-E6,descriptors_1,0.314424,2.82803,0.8892
MOF_net-umf_node1-N74_edge1-E9,descriptors_1,0.155554,5.95099,0.9257
MOF_net-umf_node1-N74_edge1-none,descriptors_1,1.33002,0.424879,0.5651
MOF_net-umg_node1-N18_edge1-E0,descriptors_1,0.243587,3.51867,0.8571
MOF_net-umg_node1-N18_edge1-E10,descriptors_1,0.489062,1.54745,0.7568
MOF_net-umg_node1-N18_edge1-E13,descriptors_1,0.120129,7.77329,0.9338
MOF_net-umg_node1-N18_edge1-E14,descriptors_1,0.215523,4.0766,0.8786
MOF_net-umg_node1-N18_edge1-E15,descriptors_1,0.126769,7.26043,0.9204
MOF_net-umg_node1-N18_edge1-E8,descriptors_1,0.196381,4.55034,0.8936
MOF_net-umg_node1-N24_edge1-E1,descriptors_1,0.111885,8.19682,0.9171
MOF_net-umg_node1-N24_edge1-E10,descriptors_1,0.286088,2.93686,0.8402
MOF_net-umg_node1-N24_edge1-E13,descriptors_1,0.0808879,11.7385,0.9495
MOF_net-umg_node1-N24_edge1-E2,descriptors_1,0.277601,3.04394,0.845
MOF_net-umg_node1-N24_edge1-E5,descriptors_1,0.169421,5.31517,0.9005
MOF_net-umg_node1-N24_edge1-none,descriptors_1,0.530987,1.33054,0.7065
MOF_net-umg_node1-N29_edge1-E0,descriptors_1,0.221222,3.92864,0.8691
MOF_net-umg_node1-N29_edge1-E1,descriptors_1,0.15625,5.68641,0.8885
MOF_net-umg_node1-N29_edge1-E10,descriptors_1,0.46886,1.65508,0.776
MOF_net-umg_node1-N29_edge1-E13,descriptors_1,0.113339,8.29106,0.9397
MOF_net-umg_node1-N29_edge1-E15,descriptors_1,0.119652,7.72493,0.9243
MOF_net-umg_node1-N29_edge1-E2,descriptors_1,0.447252,1.75919,0.7868
MOF_net-umg_node1-N29_edge1-E3,descriptors_1,0.36709,2.24795,0.8252
MOF_net-umg_node1-N41_edge1-E0,descriptors_1,0.138017,6.51949,0.8998
MOF_net-umg_node1-N41_edge1-E14,descriptors_1,0.126052,7.28826,0.9187
MOF_net-umg_node1-N41_edge1-E2,descriptors_1,0.246438,3.43941,0.8476
MOF_net-umg_node1-N41_edge1-E5,descriptors_1,0.16169,5.52972,0.8941
MOF_net-umg_node1-N41_edge1-E8,descriptors_1,0.120746,7.62261,0.9204
MOF_net-umg_node1-N4_edge1-E14,descriptors_1,0.252376,3.29904,0.8326
MOF_net-umg_node1-N4_edge1-E2,descriptors_1,0.566735,1.0654,0.6038
MOF_net-umg_node1-N4_edge1-E8,descriptors_1,0.240418,3.47311,0.835
MOF_net-umg_node1-N54_edge1-E0,descriptors_1,0.152176,5.82811,0.8869
MOF_net-umg_node1-N54_edge1-E13,descriptors_1,0.0820362,11.5461,0.9472
MOF_net-umg_node1-N54_edge1-E15,descriptors_1,0.0874789,10.6666,0.9331
MOF_net-umg_node1-N54_edge1-E3,descriptors_1,0.227062,3.74083,0.8494
MOF_net-umg_node1-N54_edge1-E6,descriptors_1,0.151378,6.00221,0.9086
MOF_net-umg_node1-N54_edge1-E7,descriptors_1,0.156252,5.60887,0.8764
MOF_net-umg_node1-N54_edge1-E8,descriptors_1,0.125098,7.33745,0.9179
MOF_net-umg_node1-N57_edge1-E0,descriptors_1,0.204089,4.3045,0.8785
MOF_net-umg_node1-N57_edge1-E1,descriptors_1,0.143746,6.2332,0.896
MOF_net-umg_node1-N57_edge1-E13,descriptors_1,0.104921,8.99247,0.9435
MOF_net-umg_node1-N57_edge1-E14,descriptors_1,0.180998,5.02325,0.9092
MOF_net-umg_node1-N57_edge1-E2,descriptors_1,0.426406,1.85692,0.7918
MOF_net-umg_node1-N57_edge1-E3,descriptors_1,0.352787,2.36035,0.8327
MOF_net-umg_node1-N57_edge1-E8,descriptors_1,0.171515,5.31792,0.9121
MOF_net-umg_node1-N57_edge1-none,descriptors_1,1.05113,0.58556,0.6155
MOF_net-umg_node1-N73_edge1-E0,descriptors_1,0.232938,3.77912,0.8803
MOF_net-umg_node1-N73_edge1-E13,descriptors_1,0.122358,7.68889,0.9408
MOF_net-umg_node1-N73_edge1-E14,descriptors_1,0.201942,4.51416,0.9116
MOF_net-umg_node1-N73_edge1-E2,descriptors_1,0.472997,1.67929,0.7943
MOF_net-umg_node1-N73_edge1-E3,descriptors_1,0.399057,2.07715,0.8289
MOF_net-umg_node1-N73_edge1-E7,descriptors_1,0.235998,3.65681,0.863
MOF_net-umg_node1-N74_edge1-E14,descriptors_1,0.235491,3.80695,0.8965
MOF_net-umg_node1-N74_edge1-E3,descriptors_1,0.483056,1.63149,0.7881
MOF_net-umg_node1-N74_edge1-E7,descriptors_1,0.264892,3.17865,0.842
MOF_net-umg_node1-N74_edge1-E8,descriptors_1,0.219671,4.09703,0.9
MOF_net-umg_node1-N74_edge1-none,descriptors_1,1.38489,0.365155,0.5057
MOF_net-umh_node1-N24_edge1-E10,descriptors_1,0.256185,3.30191,0.8459
MOF_net-umh_node1-N24_edge1-E15,descriptors_1,0.0777593,12.0693,0.9385
MOF_net-umh_node1-N24_edge1-E2,descriptors_1,0.248643,3.42097,0.8506
MOF_net-umh_node1-N24_edge1-E8,descriptors_1,0.111879,8.30274,0.9289
MOF_net-umh_node1-N29_edge1-E1,descriptors_1,0.14851,5.97669,0.8876
MOF_net-umh_node1-N29_edge1-E10,descriptors_1,0.439168,1.7729,0.7786
MOF_net-umh_node1-N29_edge1-E13,descriptors_1,0.107727,8.70349,0.9376
MOF_net-umh_node1-N29_edge1-E2,descriptors_1,0.42502,1.85615,0.7889
MOF_net-umh_node1-N29_edge1-E3,descriptors_1,0.348865,2.35564,0.8218
MOF_net-umh_node1-N29_edge1-E5,descriptors_1,0.247049,3.52561,0.871
MOF_net-umh_node1-N29_edge1-E7,descriptors_1,0.211142,4.01246,0.8472
MOF_net-umh_node1-N29_edge1-E8,descriptors_1,0.173735,5.18722,0.9012
MOF_net-umh_node1-N29_edge1-none,descriptors_1,0.986802,0.631028,0.6227
MOF_net-umh_node1-N41_edge1-E1,descriptors_1,0.0966675,9.45819,0.9143
MOF_net-umh_node1-N41_edge1-E2,descriptors_1,0.236671,3.54035,0.8379
MOF_net-umh_node1-N41_edge1-E3,descriptors_1,0.207414,4.08603,0.8475
MOF_net-umh_node1-N41_edge1-E5,descriptors_1,0.154274,5.78969,0.8932
MOF_net-umh_node1-N41_edge1-E7,descriptors_1,0.132684,6.69184,0.8879
MOF_net-umh_node1-N4_edge1-E1,descriptors_1,0.170002,4.97641,0.846
MOF_net-umh_node1-N4_edge1-E13,descriptors_1,0.135336,6.64718,0.8996
MOF_net-umh_node1-N4_edge1-E14,descriptors_1,0.238637,3.47347,0.8289
MOF_net-umh_node1-N4_edge1-E2,descriptors_1,0.534637,1.14208,0.6106
MOF_net-umh_node1-N4_edge1-E7,descriptors_1,0.260164,2.9785,0.7749
MOF_net-umh_node1-N54_edge1-E10,descriptors_1,0.293637,2.76055,0.8106
MOF_net-umh_node1-N54_edge1-E13,descriptors_1,0.0799291,11.8267,0.9453
MOF_net-umh_node1-N54_edge1-E15,descriptors_1,0.0852239,10.9465,0.9329
MOF_net-umh_node1-N54_edge1-E2,descriptors_1,0.284123,2.88009,0.8183
MOF_net-umh_node1-N54_edge1-E3,descriptors_1,0.221041,3.83187,0.847
MOF_net-umh_node1-N54_edge1-E5,descriptors_1,0.167667,5.29262,0.8874
MOF_net-umh_node1-N54_edge1-none,descriptors_1,0.498242,1.37584,0.6855
MOF_net-umh_node1-N57_edge1-E0,descriptors_1,0.195218,4.46579,0.8718
MOF_net-umh_node1-N57_edge1-E10,descriptors_1,0.42156,1.87636,0.791
MOF_net-umh_node1-N57_edge1-E13,descriptors_1,0.100363,9.36995,0.9404
MOF_net-umh_node1-N57_edge1-E14,descriptors_1,0.173134,5.23756,0.9068
